id,product_id,employee_id,customer_id,sale_date,bundle_amount,product_sale_price,total_price
4937,24,52,00158000002dVSLAA2,2014-09-24T16:01:41,4000,1530.0,6120000.0
4938,14,53,00158000002dVSZAA2,2014-03-17T06:33:18,1400,1200.0,1680000.0
4939,12,59,00158000002dVSvAAM,2013-09-03T03:29:59,100,600.0,60000.0
4940,21,58,00158000002dVT1AAM,2013-03-20T16:34:46,2200,332.5,731500.0
4941,1,69,00158000002dVTLAA2,2012-04-15T23:09:12,2700,268.2,724140.0
4942,10,46,00158000002dVShAAM,2014-09-29T01:21:20,200,1700.0,340000.0
4943,13,69,00158000002dVSqAAM,2015-07-28T16:15:21,2600,800.0,2080000.0
4944,3,61,00158000002dVSMAA2,2012-11-09T11:29:50,100,374.9925,37499.25
4945,20,64,00158000002dVSiAAM,2015-04-03T20:51:47,3300,645.05,2128665.0
4946,24,69,00158000002dVSdAAM,2011-05-31T10:45:32,1800,1620.0,2916000.0
4947,1,61,00158000002dVTOAA2,2013-02-18T00:30:41,500,253.3,126650.0
4948,12,69,00158000002dVTJAA2,2012-12-24T08:12:26,3500,640.0,2240000.0
4949,21,63,00158000002dVSmAAM,2013-05-30T10:19:47,1200,262.5,315000.0
4950,13,67,00158000002dVSJAA2,2014-12-14T18:13:44,2300,950.0,2185000.0
4951,26,79,00158000002dVSZAA2,2012-05-26T21:15:13,3900,89.991,350964.9
4952,25,62,00158000002dVSVAA2,2012-04-03T20:15:32,3500,1785.0,6247500.0
4953,12,63,00158000002dVTSAA2,2014-03-26T02:13:54,900,640.0,576000.0
4954,14,58,00158000002dVTRAA2,2013-06-05T20:19:34,3800,1125.0,4275000.0
4955,23,51,00158000002dVSnAAM,2013-03-12T21:19:21,300,759.9905,227997.15
4956,25,56,00158000002dVSYAA2,2011-12-25T17:18:17,2800,1890.0,5292000.0
4957,14,60,00158000002dVSTAA2,2011-10-23T23:14:40,3300,1275.0,4207500.0
4958,1,52,00158000002dVSNAA2,2015-11-26T08:38:14,1200,238.4,286080.0
4959,11,46,00158000002dVTLAA2,2015-01-15T20:44:15,700,438.75,307125.0
4960,4,62,00158000002dVSyAAM,2012-07-24T19:51:39,900,237.4905,213741.45
4961,14,69,00158000002dVSNAA2,2013-11-04T03:19:08,3700,1350.0,4995000.0
4962,26,56,00158000002dVT9AAM,2011-07-06T21:36:16,3000,84.9915,254974.5
4963,6,66,00158000002dVTFAA2,2015-12-09T23:51:33,2600,319.2,829920.0
4964,9,54,00158000002dVT4AAM,2013-11-04T15:56:38,2000,1125.0,2250000.0
4965,22,60,00158000002dVTMAA2,2014-10-13T20:43:16,1800,712.5,1282500.0
4966,5,73,00158000002dVSJAA2,2011-12-23T15:11:01,1800,315.45,567810.0
4967,8,74,00158000002dVT3AAM,2015-01-09T21:18:25,2400,849.9915,2039979.6
4968,26,60,00158000002dVT3AAM,2014-07-16T17:21:49,3900,79.992,311968.8
4969,6,71,00158000002dVSHAA2,2015-03-05T18:59:58,3100,299.25,927675.0
4970,6,63,00158000002dVSQAA2,2011-11-20T01:30:33,3000,379.05,1137150.0
4971,24,67,00158000002dVSjAAM,2012-02-14T07:00:28,3900,1620.0,6318000.0
4972,9,70,00158000002dVTAAA2,2013-12-27T06:33:13,600,1275.0,765000.0
4973,8,80,00158000002dVSuAAM,2012-03-11T19:56:23,3000,799.992,2399976.0
4974,24,57,00158000002dVSpAAM,2013-03-28T15:40:29,2500,1350.0,3375000.0
4975,3,70,00158000002dVSPAA2,2011-07-18T03:09:56,2900,474.9905,1377472.45
4976,20,50,00158000002dVSuAAM,2012-02-11T00:10:27,2000,611.1,1222200.0
4977,12,66,00158000002dVSOAA2,2014-09-27T08:18:43,1300,680.0,884000.0
4978,12,65,00158000002dVSvAAM,2011-07-14T03:56:59,2100,640.0,1344000.0
4979,5,68,00158000002dVT5AAM,2015-02-15T19:50:32,1100,262.875,289162.5
4980,11,65,00158000002dVScAAM,2013-02-09T22:22:48,2200,555.75,1222650.0
4981,9,74,00158000002dVTGAA2,2014-01-07T15:00:57,1700,1350.0,2295000.0
4982,20,62,00158000002dVSxAAM,2013-02-23T15:20:21,1300,577.15,750295.0
4983,25,68,00158000002dVTHAA2,2011-08-20T22:51:24,300,1680.0,504000.0
4984,10,74,00158000002dVSnAAM,2011-06-24T23:30:27,1300,1500.0,1950000.0
4985,21,61,00158000002dVT1AAM,2012-08-12T22:53:31,3200,332.5,1064000.0
4986,8,60,00158000002dVSoAAM,2015-02-01T14:16:47,900,899.991,809991.9
4987,3,79,00158000002dVSVAA2,2013-05-15T05:27:37,1500,424.9915,637487.25
4988,3,79,00158000002dVSeAAM,2014-11-13T02:42:37,2400,399.992,959980.8
4989,3,58,00158000002dVSnAAM,2013-02-02T13:42:18,300,374.9925,112497.75
4990,22,47,00158000002dVTDAA2,2012-01-31T22:52:45,1400,712.5,997500.0
4991,5,79,00158000002dVTHAA2,2012-05-03T21:41:36,1800,315.45,567810.0
4992,10,80,00158000002dVSwAAM,2015-11-23T23:18:55,1200,1700.0,2040000.0
4993,14,46,00158000002dVTCAA2,2012-05-21T22:47:11,300,1200.0,360000.0
4994,24,55,00158000002dVSvAAM,2013-05-25T20:16:00,2600,1350.0,3510000.0
4995,10,70,00158000002dVT5AAM,2014-02-13T12:39:38,100,1900.0,190000.0
4996,13,47,00158000002dVTNAA2,2011-11-02T13:18:35,1400,900.0,1260000.0
4997,25,73,00158000002dVSzAAM,2015-03-12T08:41:25,3500,1785.0,6247500.0
4998,11,57,00158000002dVSxAAM,2012-04-08T00:44:00,800,468.0,374400.0
4999,5,71,00158000002dVSzAAM,2012-04-08T15:51:48,1500,262.875,394312.5
5000,14,72,00158000002dVTCAA2,2012-05-29T09:44:39,300,1425.0,427500.0
5001,4,79,00158000002dVSjAAM,2013-08-17T01:43:53,1400,224.991,314987.4
5002,2,75,00158000002dVSyAAM,2014-03-12T23:34:22,1900,327.25,621775.0
5003,14,52,00158000002dVSlAAM,2014-01-13T18:23:47,1600,1200.0,1920000.0
5004,9,79,00158000002dVTSAA2,2013-08-13T02:02:53,1400,1125.0,1575000.0
5005,10,80,00158000002dVT2AAM,2014-02-10T03:56:14,2800,1900.0,5320000.0
5006,23,66,00158000002dVSMAA2,2011-11-08T20:21:45,100,719.991,71999.1
5007,21,59,00158000002dVSOAA2,2015-04-28T00:21:47,1800,297.5,535500.0
5008,3,68,00158000002dVSeAAM,2011-09-18T10:42:39,400,399.992,159996.8
5009,23,64,00158000002dVT2AAM,2013-05-04T03:03:17,3300,599.9925,1979975.25
5010,10,80,00158000002dVT2AAM,2014-12-06T06:08:39,2300,1900.0,4370000.0
5011,24,56,00158000002dVSIAA2,2013-03-31T22:33:38,2700,1620.0,4374000.0
5012,12,56,00158000002dVSOAA2,2012-07-10T07:27:56,800,680.0,544000.0
5013,1,63,00158000002dVSxAAM,2011-06-10T08:44:38,2300,238.4,548320.0
5014,11,53,00158000002dVTFAA2,2011-10-12T04:40:55,3600,438.75,1579500.0
5015,6,64,00158000002dVTIAA2,2014-04-08T09:01:48,900,379.05,341145.0
5016,6,73,00158000002dVTIAA2,2015-03-22T02:25:41,400,359.1,143640.0
5017,5,73,00158000002dVSbAAM,2011-05-23T09:37:29,1100,297.925,327717.5
5018,3,80,00158000002dVTQAA2,2014-04-18T07:21:44,1200,399.992,479990.4
5019,14,65,00158000002dVTCAA2,2014-04-13T20:40:59,2300,1125.0,2587500.0
5020,7,56,00158000002dVSqAAM,2012-07-30T05:11:35,100,527.25,52725.0
5021,6,52,00158000002dVSlAAM,2012-11-23T23:58:57,2600,359.1,933660.0
5022,7,66,00158000002dVSSAA2,2014-12-09T16:17:01,1200,471.75,566100.0
5023,21,62,00158000002dVSpAAM,2012-08-14T18:05:49,500,280.0,140000.0
5024,24,51,00158000002dVSOAA2,2015-07-09T00:14:32,300,1350.0,405000.0
5025,1,62,00158000002dVTOAA2,2014-07-17T18:03:07,500,283.1,141550.0
5026,2,69,00158000002dVSjAAM,2014-10-10T06:56:53,900,346.5,311850.0
5027,10,55,00158000002dVTHAA2,2012-04-07T13:42:12,3800,1700.0,6460000.0
5028,3,50,00158000002dVT5AAM,2012-05-26T15:52:16,600,399.992,239995.2
5029,4,65,00158000002dVT7AAM,2013-05-27T08:41:10,2300,187.4925,431232.75
5030,23,62,00158000002dVT5AAM,2015-12-26T07:43:57,1100,759.9905,835989.55
5031,14,62,00158000002dVSlAAM,2012-05-16T01:33:31,2600,1350.0,3510000.0
5032,4,57,00158000002dVSXAA2,2013-08-17T13:33:00,2700,212.4915,573727.05
5033,20,62,00158000002dVSQAA2,2012-01-21T02:20:30,4000,543.2,2172800.0
5034,10,55,00158000002dVSbAAM,2012-03-12T01:46:35,1100,1500.0,1650000.0
5035,6,52,00158000002dVTLAA2,2011-06-03T11:07:16,1700,379.05,644385.0
5036,13,58,00158000002dVSbAAM,2011-12-09T03:41:39,2100,900.0,1890000.0
5037,13,68,00158000002dVT2AAM,2011-08-04T09:36:53,1300,850.0,1105000.0
5038,24,68,00158000002dVTAAA2,2011-05-28T13:36:01,2600,1440.0,3744000.0
5039,7,73,00158000002dVT2AAM,2013-10-06T04:40:25,1800,416.25,749250.0
5040,10,72,00158000002dVSYAA2,2012-07-30T18:37:24,800,1900.0,1520000.0
5041,21,74,00158000002dVSpAAM,2014-12-29T15:43:37,4000,315.0,1260000.0
5042,13,75,00158000002dVSYAA2,2012-09-05T23:05:40,1800,850.0,1530000.0
5043,22,72,00158000002dVSLAA2,2013-06-07T20:48:01,3000,600.0,1800000.0
5044,14,72,00158000002dVSxAAM,2013-03-13T22:02:14,800,1125.0,900000.0
5045,8,68,00158000002dVSfAAM,2011-10-19T05:44:17,3500,949.9905,3324966.75
5046,4,62,00158000002dVSyAAM,2014-08-05T22:23:53,1900,224.991,427482.9
5047,14,67,00158000002dVTRAA2,2011-08-02T13:13:39,300,1275.0,382500.0
5048,10,79,00158000002dVSMAA2,2011-10-03T17:42:29,1600,1600.0,2560000.0
5049,23,66,00158000002dVSYAA2,2015-03-04T21:55:55,2300,599.9925,1379982.75
5050,4,62,00158000002dVSsAAM,2012-10-30T23:23:45,3300,237.4905,783718.65
5051,6,75,00158000002dVScAAM,2012-08-20T07:29:37,700,359.1,251370.0
5052,7,54,00158000002dVSVAA2,2015-08-29T23:29:47,2000,471.75,943500.0
5053,10,75,00158000002dVTQAA2,2014-03-20T18:02:44,2200,1600.0,3520000.0
5054,6,50,00158000002dVSTAA2,2014-03-15T09:06:50,1800,299.25,538650.0
5055,11,60,00158000002dVSuAAM,2015-07-03T00:30:06,3000,555.75,1667250.0
5056,3,79,00158000002dVSMAA2,2012-02-19T03:10:19,3100,449.991,1394972.1
5057,10,75,00158000002dVSnAAM,2011-12-16T13:04:58,3300,1700.0,5610000.0
5058,24,64,00158000002dVT4AAM,2014-07-17T09:25:30,2000,1440.0,2880000.0
5059,13,80,00158000002dVSnAAM,2015-11-03T09:05:44,1800,750.0,1350000.0
5060,24,67,00158000002dVSpAAM,2015-03-04T20:47:20,4000,1710.0,6840000.0
5061,13,69,00158000002dVSVAA2,2014-06-13T21:40:31,500,900.0,450000.0
5062,10,63,00158000002dVSeAAM,2011-07-13T17:54:19,3400,1700.0,5780000.0
5063,24,54,00158000002dVSgAAM,2015-07-28T01:50:34,2100,1440.0,3024000.0
5064,12,56,00158000002dVSyAAM,2011-11-19T21:10:41,400,600.0,240000.0
5065,14,74,00158000002dVTRAA2,2015-05-25T09:52:53,3800,1425.0,5415000.0
5066,20,56,00158000002dVTFAA2,2015-11-27T11:36:48,1100,611.1,672210.0
5067,8,62,00158000002dVTOAA2,2013-05-12T14:27:48,3000,849.9915,2549974.5
5068,6,70,00158000002dVSoAAM,2013-12-17T15:23:41,2400,319.2,766080.0
5069,21,51,00158000002dVSvAAM,2012-06-20T03:15:19,1100,262.5,288750.0
5070,7,57,00158000002dVTNAA2,2012-02-16T07:48:32,400,527.25,210900.0
5071,5,56,00158000002dVShAAM,2012-06-04T19:20:45,2700,315.45,851715.0
5072,4,72,00158000002dVSLAA2,2013-01-26T00:56:47,2000,212.4915,424983.0
5073,2,54,00158000002dVT1AAM,2014-08-17T13:58:40,2700,308.0,831600.0
5074,3,59,00158000002dVSqAAM,2015-01-28T18:28:17,2600,374.9925,974980.5
5075,11,60,00158000002dVSoAAM,2011-05-06T15:07:32,3400,555.75,1889550.0
5076,8,61,00158000002dVT9AAM,2012-11-18T18:50:54,1500,899.991,1349986.5
5077,10,61,00158000002dVSzAAM,2015-08-12T11:44:05,1000,1700.0,1700000.0
5078,7,52,00158000002dVSeAAM,2011-12-27T05:35:04,2400,444.0,1065600.0
5079,23,62,00158000002dVTHAA2,2015-03-20T21:54:02,3300,599.9925,1979975.25
5080,23,80,00158000002dVSPAA2,2014-09-20T12:28:05,1400,759.9905,1063986.7
5081,23,73,00158000002dVTHAA2,2011-09-17T01:08:27,2800,719.991,2015974.8
5082,23,80,00158000002dVT2AAM,2014-07-07T10:27:30,3800,679.9915,2583967.7
5083,25,80,00158000002dVSJAA2,2012-10-30T09:30:54,800,1680.0,1344000.0
5084,2,79,00158000002dVSXAA2,2014-06-05T16:42:40,3700,288.75,1068375.0
5085,4,75,00158000002dVSLAA2,2012-02-25T22:35:31,1000,237.4905,237490.5
5086,4,52,00158000002dVTMAA2,2012-10-03T05:54:55,3300,224.991,742470.3
5087,1,49,00158000002dVSoAAM,2012-01-14T18:48:34,1400,253.3,354620.0
5088,3,80,00158000002dVTHAA2,2014-08-15T16:38:25,2300,399.992,919981.6
5089,25,58,00158000002dVShAAM,2012-04-15T18:04:14,1200,1575.0,1890000.0
5090,4,59,00158000002dVSyAAM,2012-07-23T02:09:50,900,237.4905,213741.45
5091,24,47,00158000002dVSjAAM,2015-05-18T11:15:30,1400,1620.0,2268000.0
5092,5,58,00158000002dVTTAA2,2012-04-03T22:41:16,3500,297.925,1042737.5
5093,3,70,00158000002dVSnAAM,2015-10-24T17:42:27,300,399.992,119997.6
5094,13,72,00158000002dVSwAAM,2015-01-23T08:14:14,2200,750.0,1650000.0
5095,26,62,00158000002dVT3AAM,2014-02-04T15:50:37,3400,94.9905,322967.7
5096,10,57,00158000002dVSbAAM,2014-05-24T16:35:15,600,1800.0,1080000.0
5097,13,67,00158000002dVSkAAM,2014-05-11T10:38:11,2500,850.0,2125000.0
5098,12,63,00158000002dVSRAA2,2012-10-26T11:01:41,600,640.0,384000.0
5099,4,59,00158000002dVTAAA2,2013-01-22T21:39:58,100,187.4925,18749.25
5100,10,64,00158000002dVStAAM,2011-06-29T21:58:14,2400,1900.0,4560000.0
5101,22,75,00158000002dVT4AAM,2014-02-08T13:28:33,2000,675.0,1350000.0
5102,5,65,00158000002dVSMAA2,2015-12-06T16:17:29,3100,297.925,923567.5
5103,3,60,00158000002dVTEAA2,2012-08-28T07:57:39,3000,399.992,1199976.0
5104,10,61,00158000002dVSqAAM,2015-11-14T12:00:35,3600,1500.0,5400000.0
5105,25,64,00158000002dVTQAA2,2012-06-28T05:10:18,700,1995.0,1396500.0
5106,25,78,00158000002dVShAAM,2014-11-30T01:53:24,2200,1890.0,4158000.0
5107,21,66,00158000002dVT7AAM,2014-11-05T03:25:15,300,297.5,89250.0
5108,25,53,00158000002dVStAAM,2014-03-13T20:07:39,1900,1680.0,3192000.0
5109,12,68,00158000002dVTGAA2,2014-08-25T17:15:47,200,600.0,120000.0
5110,2,70,00158000002dVSjAAM,2011-05-05T15:38:08,2900,365.75,1060675.0
5111,4,67,00158000002dVSOAA2,2011-07-03T09:40:21,800,224.991,179992.8
5112,25,65,00158000002dVT8AAM,2014-04-25T17:16:28,1900,1785.0,3391500.0
5113,23,57,00158000002dVSzAAM,2014-08-31T19:34:19,1000,639.992,639992.0
5114,11,62,00158000002dVTOAA2,2015-07-12T18:58:44,1500,438.75,658125.0
5115,1,52,00158000002dVTFAA2,2015-09-22T13:18:49,3600,283.1,1019160.0
5116,9,70,00158000002dVSaAAM,2011-12-10T23:50:04,1500,1350.0,2025000.0
5117,26,64,00158000002dVSlAAM,2015-07-17T10:45:25,3600,84.9915,305969.4
5118,6,74,00158000002dVTRAA2,2012-11-20T11:13:13,2300,319.2,734160.0
5119,5,75,00158000002dVTNAA2,2012-02-19T08:09:33,1400,262.875,368025.0
5120,14,66,00158000002dVTLAA2,2012-05-21T19:28:27,700,1425.0,997500.0
5121,20,71,00158000002dVTOAA2,2012-03-04T14:00:55,3000,611.1,1833300.0
5122,22,69,00158000002dVSvAAM,2011-06-10T09:50:35,3600,637.5,2295000.0
5123,9,66,00158000002dVSmAAM,2014-12-15T07:15:43,2700,1200.0,3240000.0
5124,6,70,00158000002dVSrAAM,2015-04-04T18:19:11,2200,299.25,658350.0
5125,12,78,00158000002dVTJAA2,2012-06-09T22:49:03,3500,760.0,2660000.0
5126,6,69,00158000002dVSfAAM,2014-12-17T23:05:03,3000,359.1,1077300.0
5127,12,71,00158000002dVSaAAM,2013-09-02T14:07:55,2000,680.0,1360000.0
5128,13,52,00158000002dVSJAA2,2014-09-12T09:38:02,1300,800.0,1040000.0
5129,5,50,00158000002dVSzAAM,2012-01-01T08:00:30,4000,262.875,1051500.0
5130,2,52,00158000002dVSpAAM,2013-11-05T23:14:12,4000,365.75,1463000.0
5131,23,56,00158000002dVShAAM,2015-09-13T10:45:45,1200,719.991,863989.2
5132,13,80,00158000002dVTHAA2,2013-02-03T17:59:51,800,850.0,680000.0
5133,5,72,00158000002dVSYAA2,2012-07-20T10:25:14,2800,280.4,785120.0
5134,20,80,00158000002dVT0AAM,2015-12-10T11:03:08,600,509.25,305550.0
5135,12,61,00158000002dVSdAAM,2011-07-12T18:48:47,300,760.0,228000.0
5136,4,75,00158000002dVTPAA2,2013-06-29T09:26:37,600,224.991,134994.6
5137,6,79,00158000002dVT9AAM,2012-08-29T05:48:41,1000,339.15,339150.0
5138,24,80,00158000002dVSmAAM,2015-05-12T18:26:45,3200,1440.0,4608000.0
5139,6,70,00158000002dVSoAAM,2012-05-09T15:53:38,900,299.25,269325.0
5140,4,57,00158000002dVSmAAM,2011-07-09T16:29:49,2700,237.4905,641224.35
5141,9,58,00158000002dVSpAAM,2014-02-25T06:15:39,2000,1350.0,2700000.0
5142,3,65,00158000002dVSJAA2,2015-10-18T12:49:38,3300,424.9915,1402471.95
5143,12,69,00158000002dVSUAA2,2015-01-13T14:23:03,1400,640.0,896000.0
5144,20,71,00158000002dVT0AAM,2015-10-14T12:33:06,1600,509.25,814800.0
5145,12,53,00158000002dVSdAAM,2015-05-05T08:21:39,1300,760.0,988000.0
5146,2,51,00158000002dVSOAA2,2015-11-17T07:13:40,3800,346.5,1316700.0
5147,1,58,00158000002dVScAAM,2015-04-15T11:39:11,1700,253.3,430610.0
5148,25,74,00158000002dVTQAA2,2015-09-01T08:52:47,2200,1680.0,3696000.0
5149,11,74,00158000002dVTIAA2,2015-10-24T16:36:15,1900,438.75,833625.0
5150,26,74,00158000002dVSxAAM,2015-01-04T14:45:11,1800,94.9905,170982.9
5151,1,63,00158000002dVTRAA2,2013-05-19T11:38:44,3300,268.2,885060.0
5152,21,57,00158000002dVSRAA2,2014-11-16T16:39:32,2100,297.5,624750.0
5153,7,73,00158000002dVT8AAM,2014-08-01T07:52:47,900,444.0,399600.0
5154,5,52,00158000002dVShAAM,2013-08-16T21:39:31,2700,262.875,709762.5
5155,7,68,00158000002dVShAAM,2012-05-23T16:20:20,200,527.25,105450.0
5156,20,46,00158000002dVScAAM,2015-09-30T19:47:07,700,611.1,427770.0
5157,14,46,00158000002dVTIAA2,2014-03-31T08:31:20,1900,1275.0,2422500.0
5158,25,53,00158000002dVSqAAM,2015-11-24T14:31:26,2600,1680.0,4368000.0
5159,20,55,00158000002dVTIAA2,2014-01-05T09:34:19,2900,509.25,1476825.0
5160,6,50,00158000002dVTIAA2,2012-10-12T09:22:50,2900,379.05,1099245.0
5161,24,55,00158000002dVSpAAM,2014-02-12T02:28:05,2000,1620.0,3240000.0
5162,8,59,00158000002dVSxAAM,2014-02-26T06:43:50,1800,849.9915,1529984.7
5163,8,52,00158000002dVSxAAM,2014-05-30T00:54:04,3300,799.992,2639973.6
5164,5,53,00158000002dVSzAAM,2013-08-03T03:58:02,3000,262.875,788625.0
5165,4,69,00158000002dVTPAA2,2015-10-03T20:00:00,3100,237.4905,736220.55
5166,9,68,00158000002dVSgAAM,2013-05-23T03:17:49,1100,1350.0,1485000.0
5167,3,53,00158000002dVSPAA2,2013-07-06T19:56:35,900,424.9915,382492.35
5168,13,62,00158000002dVTEAA2,2015-05-07T15:29:06,500,800.0,400000.0
5169,1,60,00158000002dVSlAAM,2013-07-03T03:28:14,2100,223.5,469350.0
5170,2,75,00158000002dVTPAA2,2013-02-28T04:49:12,1600,365.75,585200.0
5171,20,69,00158000002dVSTAA2,2013-04-21T03:14:07,300,611.1,183330.0
5172,4,68,00158000002dVTPAA2,2015-08-19T22:30:05,1600,212.4915,339986.4
5173,22,48,00158000002dVTMAA2,2014-12-31T22:56:04,1300,600.0,780000.0
5174,4,55,00158000002dVSRAA2,2015-04-03T12:37:06,1100,187.4925,206241.75
5175,20,50,00158000002dVSZAA2,2015-07-01T22:27:30,1400,645.05,903070.0
5176,11,53,00158000002dVSQAA2,2011-12-03T20:31:18,1500,526.5,789750.0
5177,21,55,00158000002dVSOAA2,2015-09-19T12:31:08,2800,297.5,833000.0
5178,8,69,00158000002dVSQAA2,2013-10-22T05:26:21,4000,799.992,3199968.0
5179,8,73,00158000002dVT9AAM,2013-08-08T21:22:55,3000,749.9925,2249977.5
5180,3,61,00158000002dVTNAA2,2012-09-18T08:30:37,400,474.9905,189996.2
5181,3,72,00158000002dVSJAA2,2015-05-06T13:04:18,3800,449.991,1709965.8
5182,26,47,00158000002dVSrAAM,2012-12-09T23:24:38,200,84.9915,16998.3
5183,5,51,00158000002dVSYAA2,2013-12-02T00:08:35,3300,280.4,925320.0
5184,4,67,00158000002dVSXAA2,2015-11-04T08:07:48,200,187.4925,37498.5
5185,3,69,00158000002dVSbAAM,2015-05-22T21:21:55,1100,474.9905,522489.55
5186,4,79,00158000002dVSdAAM,2014-08-13T18:40:08,3300,224.991,742470.3
5187,11,59,00158000002dVT3AAM,2013-02-22T10:06:27,3400,497.25,1690650.0
5188,8,51,00158000002dVSlAAM,2015-07-12T19:47:26,100,799.992,79999.2
5189,26,70,00158000002dVSKAA2,2011-09-15T09:09:35,900,74.9925,67493.25
5190,13,66,00158000002dVSPAA2,2011-07-13T16:18:21,2400,950.0,2280000.0
5191,2,79,00158000002dVSRAA2,2014-05-10T12:30:47,1100,346.5,381150.0
5192,24,71,00158000002dVSLAA2,2013-03-19T10:34:52,500,1530.0,765000.0
5193,25,72,00158000002dVTBAA2,2013-05-01T17:11:06,700,1680.0,1176000.0
5194,11,66,00158000002dVT3AAM,2011-09-22T04:05:40,3400,438.75,1491750.0
5195,23,52,00158000002dVTBAA2,2012-12-09T07:50:08,1700,759.9905,1291983.85
5196,6,53,00158000002dVTRAA2,2012-02-12T15:32:05,2300,359.1,825930.0
5197,5,69,00158000002dVSwAAM,2011-12-08T16:02:42,2200,297.925,655435.0
5198,6,78,00158000002dVSiAAM,2015-08-22T22:52:36,3800,319.2,1212960.0
5199,13,78,00158000002dVTKAA2,2013-06-14T16:39:52,1600,750.0,1200000.0
5200,13,73,00158000002dVTKAA2,2011-09-25T00:33:44,600,950.0,570000.0
5201,24,59,00158000002dVSIAA2,2013-06-06T00:57:08,1700,1620.0,2754000.0
5202,12,53,00158000002dVTMAA2,2012-08-21T06:23:56,2300,680.0,1564000.0
5203,22,78,00158000002dVSIAA2,2014-11-25T12:08:12,700,600.0,420000.0
5204,23,66,00158000002dVSVAA2,2012-11-03T03:37:18,500,599.9925,299996.25
5205,3,71,00158000002dVTNAA2,2015-11-04T04:08:06,3900,474.9905,1852462.95
5206,20,69,00158000002dVTIAA2,2013-01-01T22:20:16,1400,611.1,855540.0
5207,24,61,00158000002dVTDAA2,2013-05-08T11:20:08,900,1530.0,1377000.0
5208,1,78,00158000002dVTOAA2,2012-11-15T23:26:26,2000,238.4,476800.0
5209,10,56,00158000002dVSSAA2,2015-08-13T07:53:01,200,1500.0,300000.0
5210,7,56,00158000002dVT5AAM,2015-12-19T04:58:27,1100,527.25,579975.0
5211,6,54,00158000002dVTCAA2,2012-08-24T15:34:54,3800,359.1,1364580.0
5212,9,65,00158000002dVSsAAM,2012-05-28T06:42:03,1800,1275.0,2295000.0
5213,24,61,00158000002dVSmAAM,2012-08-01T00:01:49,3200,1440.0,4608000.0
5214,7,55,00158000002dVSYAA2,2012-11-23T20:30:56,2300,416.25,957375.0
5215,12,72,00158000002dVSUAA2,2013-10-22T06:53:41,2400,760.0,1824000.0
5216,1,62,00158000002dVT6AAM,2015-01-26T16:21:48,3200,268.2,858240.0
5217,3,70,00158000002dVT8AAM,2011-12-12T21:15:36,400,424.9915,169996.6
5218,14,75,00158000002dVSlAAM,2014-08-15T04:54:45,1100,1200.0,1320000.0
5219,2,73,00158000002dVSpAAM,2015-05-04T23:00:23,3500,288.75,1010625.0
5220,7,55,00158000002dVT8AAM,2013-09-29T01:07:58,1400,527.25,738150.0
5221,20,79,00158000002dVTOAA2,2012-11-28T07:09:51,2000,611.1,1222200.0
5222,20,55,00158000002dVSNAA2,2013-04-28T03:39:16,2700,577.15,1558305.0
5223,24,73,00158000002dVSUAA2,2012-05-31T09:09:06,2900,1440.0,4176000.0
5224,22,52,00158000002dVTMAA2,2012-01-03T12:10:59,800,562.5,450000.0
5225,24,69,00158000002dVSvAAM,2011-12-05T09:29:47,2100,1710.0,3591000.0
5226,26,53,00158000002dVT0AAM,2012-12-09T16:36:38,600,89.991,53994.6
5227,12,56,00158000002dVTAAA2,2014-01-09T03:16:12,600,680.0,408000.0
5228,11,64,00158000002dVT0AAM,2014-12-31T22:14:26,100,468.0,46800.0
5229,13,55,00158000002dVSqAAM,2013-03-11T15:41:01,3100,750.0,2325000.0
5230,9,66,00158000002dVSvAAM,2015-04-14T19:41:26,600,1425.0,855000.0
5231,21,69,00158000002dVSjAAM,2011-09-05T07:36:41,400,315.0,126000.0
5232,8,52,00158000002dVSWAA2,2015-11-29T03:20:45,2600,849.9915,2209977.9
5233,2,74,00158000002dVTSAA2,2014-02-03T17:56:11,3400,308.0,1047200.0
5234,2,73,00158000002dVT7AAM,2014-12-26T02:29:30,300,288.75,86625.0
5235,13,46,00158000002dVSkAAM,2014-06-19T05:05:16,2000,950.0,1900000.0
5236,2,60,00158000002dVSaAAM,2014-12-09T05:31:44,1000,346.5,346500.0
5237,13,60,00158000002dVTKAA2,2011-08-12T08:38:44,3100,850.0,2635000.0
5238,8,75,00158000002dVSuAAM,2012-07-11T01:36:02,2500,799.992,1999980.0
5239,25,61,00158000002dVSkAAM,2011-09-29T10:44:30,4000,1575.0,6300000.0
5240,1,79,00158000002dVSHAA2,2015-09-18T03:20:10,2600,283.1,736060.0
5241,1,60,00158000002dVT9AAM,2012-02-28T10:19:29,2500,268.2,670500.0
5242,8,59,00158000002dVSZAA2,2012-04-21T18:55:05,900,849.9915,764992.35
5243,24,70,00158000002dVSjAAM,2015-06-19T17:23:09,900,1440.0,1296000.0
5244,23,71,00158000002dVSzAAM,2014-07-10T08:47:51,1500,599.9925,899988.75
5245,8,51,00158000002dVSxAAM,2014-12-20T08:02:23,1300,949.9905,1234987.65
5246,23,71,00158000002dVSbAAM,2011-12-11T14:29:50,3600,719.991,2591967.6
5247,20,67,00158000002dVSWAA2,2014-05-17T14:05:39,1100,577.15,634865.0
5248,10,66,00158000002dVSSAA2,2015-03-17T22:51:40,2700,1600.0,4320000.0
5249,7,50,00158000002dVSbAAM,2012-05-04T09:16:56,3100,416.25,1290375.0
