"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-27",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-28",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-29",,,,,,,"1.42",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-05-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-02",,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-03",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-04",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-05",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-06",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-07",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-13",,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-14",,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-19",,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-23",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-24",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-25",,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-27",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-28",,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-29",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-06-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-03",,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-05",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-06",,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-15",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-17",,,,,,,"1.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-18",,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-22",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-23",,,,,,,"0.38",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-24",,,,,,,"0.76",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-25",,,,,,,"1.34",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-26",,,,,,,"0.60",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-27",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-28",,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-29",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-07-31",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-02",,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-03",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-04",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-05",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-07",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-08",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-09",,,,,,,"1.52",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-10",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-11",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-12",,,,,,,"0.63",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-13",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-14",,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-15",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-17",,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-18",,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-19",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-22",,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-23",,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-24",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-30",,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-08-31",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-01",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-04",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-10",,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-11",,,,,,,"1.61",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-12",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-14",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-18",,,,,,,"2.53",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-19",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-22",,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-25",,,,,,,"0.85",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-26",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-27",,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-28",,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-29",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-09-30",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-01",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-02",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-03",,,,,,,"0.71",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-04",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-05",,,,,,,"0.92",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-06",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-07",,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-08",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-11",,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-12",,,,,,,"0.71",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-13",,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-14",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-15",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-16",,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-17",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-18",,,,,,,"0.10",",,N","0.0","T,,N","0.0","T,,N",,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-21",,,,,,,"0.42",",,N","0.0","T,,N","0.0","T,,N",,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-22",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-24",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-25",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-27",,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-28",,,,,,,"0.75",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-29",,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-30",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-10-31",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-11-01",,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-11-02",,,,,,,"0.38",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-11-03",,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,
"US1NYTM0018","EAST ITHACA 4.7 E, NY US","42.4191","-76.3733","353.9","2018-11-04",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
