"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2018-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.25",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.04","2,a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.48","3,a,,N",,,,,,,,,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-01","8.3",",W","13","W","13",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","17",",W","0",",W","34",",W,24,","0",",,W,31,+","0.0",",,W,31,+","1.74",",,W,27,","84",",W,01,","219","W","199",",W","5.65",",,,W","0.0",",,,W","59.0",",W","68.4",",,,W","49.6",",,,W","170",",W","190",",W","33.1",",W","47",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-02","9.2",",W","58","W","44",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","19",",W","0",",W","35",",W,11,","0",",,W,29,+","0.0",",,W,29,+","0.55",",,W,06,","84",",W,03,+","368","W","150",",W","1.69",",,,W","0.0",",,,W","61.4",",W","72.9",",,,W","49.8",",,,W","220",",W","220",",W","29.1",",W","38",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-03","8.1",",W","266","W","209",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","1",",W","43",",W,22,","0",",,W,31,+","0.0",",T,W,26,","3.30",",,W,24,","90",",W,15,","386","W","17",",W","5.31",",,,W","0.0",",T,,W","71.2",",W","81.9",",,,W","60.4",",,,W","250",",W","250",",W","38.0",",W","51",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-04","8.5",",W","501","W","235",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","1",",W","55",",W,10,","0",",,W,30,+","0.0",",,W,30,+","0.64",",,W,28,","90",",W,29,","386","W","0",",W","1.27",",,,W","0.0",",,,W","72.8",",W","83.5",",,,W","62.1",",,,W","50",",W","50",",W","25.1",",W","32",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-05","7.2",",W","886","W","385",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","13",",W","53",",W,06,","0",",,W,31,+","0.0",",,W,31,+","1.91",",,W,17,","94",",W,29,","386","W","0",",W","6.17",",,,W","0.0",",,,W","77.4",",W","88.3",",,,W","66.6",",,,W","200",",W","240",",W","30.0",",W","39",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-06","6.7",",W","1419","W","532",",W","16",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","22",",W","68",",W,21,","0",",,W,30,+","0.0",",,W,30,+","1.40",",,W,07,","96",",W,25,+","386","W","0",",W","7.71",",,,W","0.0",",,,W","82.7",",W","91.9",",,,W","73.6",",,,W","200",",W","200",",W","35.1",",W","47",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-07","5.1",",W","2045","W","626",",W","13",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","73",",W,25,+","0",",,W,31,+","0.0",",,W,31,+","1.45",",,W,29,","98",",W,08,","0","W","0",",W","4.00",",,,W","0.0",",,,W","85.2",",W","94.7",",,,W","75.7",",,,W","100",",W","110",",W","45.0",",W","63",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-08","6.9",",W","2621","W","576",",W","20",",W","13",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","26",",W","70",",W,13,","0",",,W,31,+","0.0",",,W,31,+","2.62",",,W,16,","97",",W,23,","0","W","0",",W","9.91",",,,W","0.0",",,,W","83.6",",W","91.8",",,,W","75.4",",,,W","150",",W","150",",W","47.0",",W","59",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-09","6.3",",W","3137","W","516",",W","20",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","21",",W","70",",W,27,","0",",,W,30,+","0.0",",,W,30,+","2.32",",,W,04,","94",",W,24,+","0","W","0",",W","7.27",",,,W","0.0",",,,W","82.2",",W","90.5",",,,W","73.9",",,,W","50",",W","180",",W","30.0",",W","39",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-10","10.3",",W","3494","W","357",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","2",",W","54",",W,23,","0",",,W,31,+","0.0",",,W,31,+","1.25",",,W,06,","92",",W,05,","0","W","0",",W","2.78",",,,W","0.0",",,,W","76.5",",W","85.1",",,,W","67.9",",,,W","270",",W","270",",W","46.1",",W","61",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-11","6.9",",W","3630","W","136",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","0",",W","38",",W,21,","0",",,W,30,+","0.0",",,W,30,+","0.04",",,W,30,","86",",W,30,+","24","W","24",",W","0.06",",,,W","0.0",",,,W","68.7",",W","79.9",",,,W","57.5",",,,W","50",",W","50",",W","23.9",",W","29",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2016-12","7.4",",W","3783","W","153",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","0",",W","41",",W,31,","0",",,W,31,+","0.0",",,W,31,+","1.13",",,W,19,","88",",W,18,","58","W","34",",W","2.52",",,,W","0.0",",,,W","68.8",",W","79.2",",,,W","58.5",",,,W","230",",W","290",",W","25.9",",W","36",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-01","7.8",",W","89","W","89",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","36",",W,08,","0",",,W,31,+","0.0",",,W,31,+","0.58",",,W,22,","86",",W,22,+","159","W","101",",W","1.98",",,,W","0.0",",,,W","64.6",",W","75.6",",,,W","53.6",",,,W","200",",W","200",",W","36.9",",W","51",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-02","7.2",",W","192","W","103",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","0",",W","43",",W,01,","0",",,W,28,+","0.0",",,W,28,+","0.37",",,W,08,","87",",W,27,","176","W","17",",W","0.95",",,,W","0.0",",,,W","68.1",",W","80.1",",,,W","56.0",",,,W","360",",W","240",",W","32.0",",W","43",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-03","8.7",",W","350","W","158",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","2",",W","38",",W,16,","0",",,W,31,+","0.0",",,W,31,+","0.06",",,W,13,","91",",W,29,","216","W","40",",W","0.10",",,,W","0.0",",,,W","68.8",",W","81.0",",,,W","56.7",",,,W","310",",W","40",",W","28.0",",W","35",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-04","8.9",",W","634","W","285",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","9",",W","46",",W,08,","0",",,W,30,+","0.0",",,W,30,+","0.00",",T,W,24,+","96",",W,05,","219","W","3",",W","0.00",",T,,W","0.0",",,,W","74.4",",W","87.1",",,,W","61.6",",,,W","260",",W","260",",W","25.1",",W","34",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-05","8.5",",W","1008","W","373",",W","10",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","48",",W,07,","0",",,W,31,+","0.0",",,W,31,+","1.26",",,W,22,","94",",W,10,","219","W","0",",W","3.36",",,,W","0.0",",,,W","77.0",",W","89.3",",,,W","64.8",",,,W","230",",W","230",",W","35.1",",W","52",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-06","6.3",",W","1449","W","441",",W","22",",W","14",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","12",",W","68",",W,28,+","0",",,W,30,+","0.0",",,W,30,+","1.04",",,W,08,","92",",W,30,+","219","W","0",",W","5.44",",,,W","0.0",",,,W","79.7",",W","88.0",",,,W","71.5",",,,W","140",",W","220","1,W","30.0",",W","39","1,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-07","5.4",",W","1985","W","536",",W","18",",W","12",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","70",",W,17,","0",",,W,31,+","0.0",",,W,31,+","3.09",",,W,17,","95",",W,06,","0","W","0",",W","10.60",",,,W","0.0",",,,W","82.3",",W","91.2",",,,W","73.3",",,,W","30",",W","20",",W","38.9",",W","51",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-08","6.3",",W","2546","W","561",",W","14",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","72",",W,30,+","0",",,W,31,+","0.0",",,W,31,+","1.23",",,W,17,","94",",W,31,+","0","W","0",",W","5.99",",,,W","0.0",",,,W","83.1",",W","91.5",",,,W","74.7",",,,W","170",",W","140",",W","38.9",",W","53",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-09","7.8",",W","3025","W","479",",W","16",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","12",",W","70",",W,13,","0",",,W,30,+","0.0",",,W,30,+","6.61",",,W,10,","94",",W,01,","0","W","0",",W","14.09",",,,W","0.0",",,,W","81.0",",W","88.7",",,,W","73.2",",,,W","110",",W","50",",W","59.1",",W","79",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-10","9.6",",W","3371","W","346",",W","15",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","5",",W","47",",W,31,","0",",,W,31,+","0.0",",,W,31,+","0.93",",,W,05,","92",",W,08,+","20","W","20",",W","3.60",",,,W","0.0",",,,W","75.5",",W","83.0",",,,W","68.0",",,,W","60",",W","50","1,W","32.0",",W","39","1,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-11","8.1",",W","3527","W","155",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","49",",W,20,","0",",,W,30,+","0.0",",,W,30,+","0.07",",,W,23,","85",",W,06,","27","W","8",",W","0.17",",,,W","0.0",",,,W","69.9",",W","79.3",",,,W","60.5",",,,W","50",",W","50",",W","25.1",",W","31",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2017-12","6.9",",W","3612","W","86",",W","1",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","0",",W","35",",W,11,","0",",,W,31,+","0.0",",,W,31,+","0.35",",,W,09,","84",",W,21,+","132","W","105",",W","0.35",",,,W","0.0",",,,W","64.4",",W","75.6",",,,W","53.2",",,,W","270",",W","250",",W","25.1",",W","34",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-01","10.1",",W","41","W","41",",W","7",",W","3",",W","0",",W","0",",W","0",",W","3",",W","0",",W","18",",W","0",",W","27",",W,18,","0",",,W,31,+","0.0",",,W,31,+","1.15",",,W,03,","83",",W,23,","390","W","257",",W","2.10",",,,W","0.0",",,,W","58.0",",W","68.8",",,,W","47.2",",,,W","290",",W","280","1,W","35.1",",W","45","1,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-02","7.6",",W","237","W","197",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","49",",W,01,","0",",,W,28,+","0.0",",,W,28,+","0.35",",,W,04,","88",",W,26,","396","W","6",",W","0.36",",,,W","0.0",",,,W","71.8",",W","82.7",",,,W","60.9",",,,W","20",",W","180",",W","23.0",",W","31",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-03","9.2",",W","326","W","88",",W","7",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","37",",W,16,","0",",,W,31,+","0.0",",,W,31,+","0.37",",,W,20,","87",",W,01,","482","W","86",",W","0.83",",,,W","0.0",",,,W","65.1",",W","77.3",",,,W","52.9",",,,W","210",",W","270",",W","29.1",",W","39",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-04","9.2",",W","568","W","242",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","50",",W,18,+","0",",,W,30,+","0.0",",,W,30,+","1.37",",,W,10,","90",",W,15,+","483","W","0",",W","2.14",",,,W","0.0",",,,W","73.1",",W","84.5",",,,W","61.6",",,,W","210",",W","200",",W","36.0",",W","48",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-05","8.3",",W","938","W","370",",W","18",",W","13",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","3",",W","61",",W,02,","0",",,W,31,+","0.0",",,W,31,+","1.34",",,W,19,","93",",W,11,","483","W","0",",W","7.50",",,,W","0.0",",,,W","76.9",",W","85.5",",,,W","68.4",",,,W","140",",W","120",",W","38.0",",W","47",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-06","5.6",",W","1443","W","504",",W","18",",W","13",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","23",",W","69",",W,09,","0",",,W,30,+","0.0",",,W,30,+","2.35",",,W,07,","94",",W,20,+","483","W","0",",W","9.52",",,,W","0.0",",,,W","81.8",",W","91.0",",,,W","72.6",",,,W","290",",W","60",",W","31.1",",W","47",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-07","5.6",",W","1979","W","536",",W","21",",W","15",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","70",",W,23,+","0",",,W,31,+","0.0",",,W,31,+","2.43",",,W,22,","95",",W,12,","0","W","0",",W","9.24",",,,W","0.0",",,,W","82.3",",W","90.9",",,,W","73.6",",,,W","140",",W","130",",W","36.9",",W","45",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-08","6.0",",W","2531","W","553",",W","18",",W","12",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","26",",W","70",",W,09,","0",",,W,31,+","0.0",",,W,31,+","1.58",",,W,09,","94",",W,19,+","0","W","0",",W","6.72",",,,W","0.0",",,,W","82.8",",W","91.3",",,,W","74.3",",,,W","240",",W","230",",W","44.1",",W","69",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-09","6.3",",W","3082","W","551",",W","14",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","25",",W","73",",W,09,+","0",",,W,30,+","0.0",",,W,30,+","0.56",",,W,02,","95",",W,27,","0","W","0",",W","1.92",",,,W","0.0",",,,W","83.4",",W","91.5",",,,W","75.3",",,,W","120",",W","120",",W","28.0",",W","35",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-10","7.8",",W","3489","W","406",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","10",",W","51",",W,29,","0",",,W,31,+","0.0",",,W,31,+","0.67",",,W,19,","92",",W,17,+","0","W","0",",W","2.24",",,,W","0.0",",,,W","78.1",",W","86.9",",,,W","69.3",",,,W","100",",W","100",",W","32.0",",W","47",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-11","7.2",",W","3684","W","195",",W","8",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","39",",W,28,","0",",,W,30,+","0.0",",,W,30,+","1.71",",,W,04,","88",",W,14,+","52","W","52",",W","2.21",",,,W","0.0",",,,W","69.8",",W","79.5",",,,W","60.0",",,,W","260",",W","260",",W","32.0",",W","45",",W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2018-12","8.1",",W","3781","W","97",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","0",",W","39",",W,12,","0",",,W,31,+","0.0",",,W,31,+","3.65",",,W,20,","87",",W,03,+","172","W","119",",W","6.80",",,,W","0.0",",,,W","64.3",",W","73.4",",,,W","55.1",",,,W","230",",W","210",",W","30.0",",W","39",",W"
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-01",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.18",",,N,17,",,,,,,,"5.82",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-02",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.62",",,N,07,",,,,,,,"1.48",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-03",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"4.10",",,N,25,",,,,,,,"5.29",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-04",,,,,,,"10",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.46",",,N,29,",,,,,,,"1.21",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-05",,,,,,,"9","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"1.57","1,,N,03,",,,,,,,"4.25","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-06",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.67",",,N,15,",,,,,,,"7.84",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-07",,,,,,,"14",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"2.01",",,N,03,",,,,,,,"6.10",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-08",,,,,,,"23",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"2.65",",,N,05,",,,,,,,"10.44",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"3.15",",,N,07,",,,,,,,"6.73",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-11",,,,,,,"5",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.09",",,N,07,",,,,,,,"0.19",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2016-12",,,,,,,"11",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.63",",,N,07,",,,,,,,"1.08",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-01",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.14",",,N,07,",,,,,,,"3.39",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-02",,,,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"2.17",",,N,23,",,,,,,,"2.71",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-03",,,,,,,"4","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.17","1,,N,24,+",,,,,,,"0.44","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-04",,,,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.04",",,N,06,+",,,,,,,"0.08",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-05",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.59",",,N,25,",,,,,,,"2.82",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-06",,,,,,,"24",",N","19",",N",,,,,,,,,,,,,,,,,,,,,"2.00",",,N,19,",,,,,,,"14.22",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-07",,,,,,,"21",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"2.95",",,N,19,",,,,,,,"9.87",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-08",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"2.81",",,N,18,",,,,,,,"10.53",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-10",,,,,,,"16",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.01",",,N,09,",,,,,,,"4.60",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-11",,,,,,,"6",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.11",",,N,22,",,,,,,,"0.30",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2017-12",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.43",",,N,09,",,,,,,,"0.46",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-01",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.57",",,N,04,",,,,,,,"2.01",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-02",,,,,,,"3",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.26",",,N,05,",,,,,,,"0.32",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-03",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"1.95",",,N,21,",,,,,,,"2.53",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-04",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"0.85",",,N,11,",,,,,,,"2.28",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-05",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"1.36",",,N,22,",,,,,,,"8.16",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-06",,,,,,,"20",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"2.36",",,N,23,",,,,,,,"10.25",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.09","5,a,,",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-09",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.85",",,N,11,",,,,,,,"3.60",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-10",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.55",",,N,09,",,,,,,,"1.36",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-11",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.60",",,N,05,",,,,,,,"1.41",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0001","UNION PARK 2.9 SSE, FL US","28.522274","-81.225459","25.9","2018-12",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"3.38",",,N,21,",,,,,,,"6.01",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2016-01",,,,,,,"16",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.60",",,N,17,",,,,,,,"6.44",",,,N",,,,,,,,,,,,,,,,
