STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-01",,,"0","7","0",",7","12",",7","8",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","35",",7,20,",,,,,"1.32",",,7,08,","68",",7,04,",,,"1200","7","385",",7",,,,,"4.00",",,,7",,,"52.6",",7","60.2",",,,7","44.9",",,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-02",,,"0","7","0","2,7","3",",7","2",",7",,,,,"0","2,7","3","2,7","0",",7","9",",7","0",",7","32","2,7,24,+",,,,,"0.31",",,7,26,","76",",7,03,",,,"1504","7","304",",7",,,,,"0.51",",,,7",,,"53.0","2,7","64.5",",,,7","41.4","2,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-03",,,"2","7","2","1,7","16",",7","9",",7",,,,,"0","1,7","0","1,7","0","1,7","8","1,7","0","1,7","37","1,7,05,+",,,,,"0.52",",,7,22,","82","1,7,30,",,,"1811","7","307","1,7",,,,,"2.64",",,,7",,,"54.8","1,7","64.6","1,,,7","45.0","1,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-04",,,"2","7","0","2,7","4",",7","4",",7",,,,,"0","2,7","0","2,7","0",",7","11",",7","0",",7","40","2,7,17,",,,,,"1.16",",,7,07,","79",",7,23,",,,"1998","7","187",",7",,,,,"2.07",",,,7",,,"58.2","2,7","68.3",",,,7","48.2","2,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-05",,,"13","7","11",",7","0",",7","0",",7",,,,,"0",",7","0",",7","0",",7","9",",7","0",",7","47",",7,01,",,,,,"0.00",",T,7,26,+","87",",7,28,",,,"2154","7","156",",7",,,,,"0.00",",T,,7",,,"60.3",",7","68.4",",,,7","52.2",",,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-06",,,"78","7","65",",7","0",",7","0",",7",,,,,"0",",7","0",",7","0",",7","23",",7","2",",7","47",",7,01,",,,,,"0.00",",T,7,09,","93",",7,23,",,,"2210","7","56",",7",,,,,"0.00",",T,,7",,,"65.3",",7","76.9",",,,7","53.7",",,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-07",,,"163","7","86","1,7","0",",7","0",",7",,,,,"0","1,7","0","1,7","0",",7","31",",7","0",",7","55","1,7,31,+",,,,,"0.00",",,7,31,+","84",",7,09,+",,,"0","7","0",",7",,,,,"0.00",",,,7",,,"67.8","1,7","78.4",",,,7","57.2","1,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-08",,,"227","7","64","1,7","0","1,7","0","1,7",,,,,"0","1,7","0","1,7","0","1,7","29","1,7","0","1,7","53","1,7,19,+",,,,,"0.00","1,,7,31,+","87","1,7,10,+",,,"10","7","9","1,7",,,,,"0.00","1,,,7",,,"66.8","1,7","77.4","1,,,7","56.3","1,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-09",,,"244","7","16",",7","0",",7","0",",7",,,,,"0",",7","0",",7","0",",7","26",",7","0",",7","48",",7,24,",,,,,"0.00",",,7,30,+","86",",7,20,",,,"44","7","34",",7",,,,,"0.00",",,,7",,,"64.4",",7","75.9",",,,7","52.9",",,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-10",,,"265","7","21","2,7","0",",7","0",",7",,,,,"0","2,7","0","2,7","0","1,7","25","1,7","0","1,7","44","2,7,30,",,,,,"0.00",",T,7,02,","82","1,7,08,",,,"131","7","86","1,7",,,,,"0.00",",T,,7",,,"62.7","2,7","74.3","1,,,7","51.2","2,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-11",,,"266","7","1","1,7","7",",7","5",",7",,,,,"0","1,7","0","1,7","0",",7","7",",7","0",",7","37","1,7,17,+",,,,,"0.62",",,7,23,","79",",7,03,",,,"398","7","267",",7",,,,,"2.12",",,,7",,,"55.9","1,7","66.7",",,,7","45.0","1,,,7",,,,,,,,,,
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2018-12",,,"266","7","0",",7","10",",7","6",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","34",",7,29,",,,,,"0.52",",,7,17,","65",",7,07,",,,"830","7","432",",7",,,,,"1.57",",,,7",,,"51.1",",7","59.1",",,,7","43.1",",,,7",,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2017-01",,,,,,,"18","4,N","15","4,N",,,,,,,,,,,,,,,,,,,,,"1.64","4,,N,11,",,,,,,,,,,,,,"9.26","4,,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2017-02",,,,,,,"19",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"1.92",",,N,21,",,,,,,,,,,,,,"7.76",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2017-03",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.88",",,N,22,",,,,,,,,,,,,,"2.21",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2017-04",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.86",",,N,07,",,,,,,,,,,,,,"2.10",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2017-05",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.05",",,N,31,",,,,,,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,
"US1CAAL0035","PLEASANTON 2.3 NNE, CA US","37.700452","-121.865461","106.1","2018-01",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.88",",,N,09,",,,,,,,,,,,,,"3.32",",,,N",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-01",,,,,,,"19",",7","13",",7",,,,,,,,,,,,,,,,,,,,,"1.64",",,7,19,",,,,,,,,,,,,,"8.07",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-02",,,,,,,"5",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.45",",,7,17,",,,,,,,,,,,,,"0.86",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-03",,,,,,,"13",",7","12",",7",,,,,,,,,,,,,,,,,,,,,"2.18",",,7,05,",,,,,,,,,,,,,"8.67",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-04",,,,,,,"6",",7","6",",7",,,,,,,,,,,,,,,,,,,,,"0.64",",,7,09,",,,,,,,,,,,,,"1.44",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-05",,,,,,,"4",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.08",",,7,06,",,,,,,,,,,,,,"0.17",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-06",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,30,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-07",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-08",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-09",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,30,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-10",,,,,,,"9",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"1.25",",,7,15,",,,,,,,,,,,,,"5.22",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-11",,,,,,,"14",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"0.45",",,7,26,",,,,,,,,,,,,,"2.11",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2016-12",,,,,,,"11",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"2.13",",,7,15,",,,,,,,,,,,,,"6.33",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-01",,,,,,,"20",",7","14",",7",,,,,,,,,,,,,,,,,,,,,"2.52",",,7,10,",,,,,,,,,,,,,"12.11",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-02",,,,,,,"19",",7","15",",7",,,,,,,,,,,,,,,,,,,,,"2.64",",,7,20,",,,,,,,,,,,,,"11.17",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-03",,,,,,,"13",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"0.91",",,7,04,",,,,,,,,,,,,,"4.24",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-04",,,,,,,"12",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"0.91",",,7,07,",,,,,,,,,,,,,"3.33",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-05",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-06",,,,,,,"1",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.02",",,7,08,",,,,,,,,,,,,,"0.02",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-07",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-08",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-09",,,,,,,"1",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.06",",,7,11,",,,,,,,,,,,,,"0.06",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-10",,,,,,,"2",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.21",",,7,20,",,,,,,,,,,,,,"0.31",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2017-11",,,,,,,"11",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"2.47",",,7,16,",,,,,,,,,,,,,"4.33",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-01",,,,,,,"13",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"2.42",",,7,08,",,,,,,,,,,,,,"5.60",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-02",,,,,,,"2",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.52",",,7,26,",,,,,,,,,,,,,"0.69",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-03",,,,,,,"19",",7","13",",7",,,,,,,,,,,,,,,,,,,,,"1.02",",,7,01,",,,,,,,,,,,,,"4.53",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-04",,,,,,,"6",",7","5",",7",,,,,,,,,,,,,,,,,,,,,"2.27",",,7,06,",,,,,,,,,,,,,"3.92",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-05",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-06",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,30,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-07",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-08",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,31,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-09",,,,,,,"0",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.00",",,7,30,+",,,,,,,,,,,,,"0.00",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-10",,,,,,,"1",",7","0",",7",,,,,,,,,,,,,,,,,,,,,"0.01",",,7,02,",,,,,,,,,,,,,"0.01",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-11",,,,,,,"8",",7","6",",7",,,,,,,,,,,,,,,,,,,,,"1.39",",,7,22,",,,,,,,,,,,,,"4.40",",,,7",,,,,,,,,,,,,,,,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","37.7719","-122.1675","120.1","2018-12",,,,,,,"9",",7","5",",7",,,,,,,,,,,,,,,,,,,,,"0.97",",,7,16,",,,,,,,,,,,,,"2.39",",,,7",,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-01","7.6",",W","0","W","0",",W","15",",W","9",",W","0",",W","0","3,W","0",",W","0",",W","0",",W","0",",W","0",",W","35",",W,01,","0",",,W,31,+","0.0","3,,W,31,+","0.90",",,W,19,","63",",W,27,+",,,"1276","W","371",",W",,,,,"5.22",",,,W","0.0","3,,,W","53.0",",W","58.7",",,,W","47.4",",,,W","150",",W","160",",W",,,"35.1",",W","39",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-02","6.0",",W","0","W","0",",W","2",",W","1",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","10",",W","0",",W","40",",W,05,+","0",",,W,29,+","0.0","2,,W,29,+","0.23",",,W,17,","79",",W,08,",,,"1512","W","236",",W",,,,,"0.30",",,,W","0.0","2,,,W","56.9",",W","67.2",",,,W","46.5",",,,W","180",",W","190",",W",,,"36.0",",W","44",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-03","9.8",",W","0","W","0",",W","11",",W","9",",W","0","1,W","0","5,W","0",",W","0",",W","0",",W","3",",W","0",",W","42",",W,08,","0","1,,W,31,+","0.0","5,,W,31,+","1.26",",,W,05,","75",",W,17,",,,"1737","W","225",",W",,,,,"4.80",",,,W","0.0","5,,,W","57.7",",W","64.7",",,,W","50.8",",,,W","150",",W","150","1,W",,,"40.0",",W","46","1,W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-04","9.8",",W","17","W","16",",W","6",",W","3",",W","0",",W","0","3,W","0",",W","0",",W","0",",W","11",",W","0",",W","47",",W,26,","0",",,W,30,+","0.0","3,,W,30,+","0.50",",,W,09,","86",",W,06,",,,"1860","W","123",",W",,,,,"1.00",",,,W","0.0","3,,,W","61.4",",W","70.2",",,,W","52.7",",,,W","290",",W","290",",W",,,"32.0",",W","37",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-05","10.3",",W","31","W","13",",W","1","3,W","0","3,W","0","4,W","0","4,W","0",",W","0",",W","0",",W","11",",W","0",",W","52",",W,17,","0","4,,W,31,+","0.0","4,,W,31,+","0.02","3,,W,07,","88",",W,17,",,,"1948","W","89",",W",,,,,"0.02","3,,,W","0.0","4,,,W","62.6",",W","70.0",",,,W","55.1",",,,W","270",",W","260",",W",,,"32.0",",W","36",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-06","10.7",",W","58","W","27",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","0",",W","51",",W,11,","0",",,W,30,+","0.0",",,W,30,+","0.00",",T,W,17,+","89",",W,03,",,,"1985","W","36",",W",,,,,"0.00",",T,,W","0.0",",,,W","64.7",",W","73.7",",,,W","55.7",",,,W","280",",W","270",",W",,,"32.0",",W","37",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-07","10.3",",W","72","W","14",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24",",W","0",",W","53",",W,11,","0",",,W,31,+","0.0",",,W,31,+","0.00",",T,W,18,+","83",",W,26,",,,"41","W","41",",W",,,,,"0.00",",T,,W","0.0",",,,W","64.1",",W","72.0",",,,W","56.3",",,,W","280",",W","280",",W",,,"28.0",",W","32",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-08","10.3",",W","83","W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","0",",W","55",",W,03,","0",",,W,31,+","0.0",",,W,31,+","0.00",",T,W,04,","75",",W,13,",,,"65","W","25",",W",,,,,"0.00",",T,,W","0.0",",,,W","64.6",",W","71.0",",,,W","58.1",",,,W","300",",W","220","1,W",,,"23.0",",W","30","1,W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-09","8.7",",W","136","W","53",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","3",",W","51",",W,23,+","0",",,W,30,+","0.0",",,W,30,+","0.00",",,W,30,+","95",",W,26,",,,"106","W","41",",W",,,,,"0.00",",,,W","0.0",",,,W","65.4",",W","75.0",",,,W","55.8",",,,W","280",",W","270","1,W",,,"29.1",",W","34","1,W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-10","8.1",",W","149","W","13",",W","8",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","48",",W,01,","0",",,W,31,+","0.0",",,W,31,+","0.84",",,W,16,","83",",W,08,+",,,"177","W","70",",W",,,,,"2.90",",,,W","0.0",",,,W","63.1",",W","71.3",",,,W","55.0",",,,W","190",",W","190",",W",,,"30.0",",W","37",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-11","6.0",",W","149","W","0",",W","7",",W","6",",W","0",",W","0","4,W","0",",W","0",",W","0",",W","10",",W","0",",W","40",",W,24,","0",",,W,30,+","0.0","4,,W,30,+","0.38",",,W,26,","75",",W,11,+",,,"394","W","218",",W",,,,,"1.40",",,,W","0.0","4,,,W","57.7",",W","65.7",",,,W","49.8",",,,W","280",",W","280",",W",,,"35.1",",W","39",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2016-12","6.3",",W","149","W","0",",W","8",",W","5",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","0",",W","0",",W","33",",W,19,","0",",,W,31,+","0.0","2,,W,31,+","1.48",",,W,15,","66",",W,21,",,,"843","W","448",",W",,,,,"4.14",",,,W","0.0","2,,,W","50.5",",W","58.2",",,,W","42.8",",,,W","160",",W","160",",W",,,"30.0",",W","36",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-01","8.7",",W","0","W","0",",W","16",",W","12",",W","0",",W",,,"0",",W","0",",W","0",",W","0",",W","0",",W","34",",W,06,","0",",,W,31,+",,,"1.42",",,W,10,","62",",W,30,+",,,"1291","W","448",",W",,,,,"7.54",",,,W",,,"50.5",",W","56.8",",,,W","44.3",",,,W","150",",W","240",",W",,,"38.0",",W","46",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-02","9.4",",W","0","W","0",",W","18",",W","13",",W","0",",W","0","3,W","0",",W","0",",W","0",",W","0",",W","0",",W","37",",W,24,","0",",,W,28,+","0.0","3,,W,28,+","2.00",",,W,20,","65",",W,15,+",,,"1580","W","288",",W",,,,,"7.35",",,,W","0.0","3,,,W","54.7",",W","60.8",",,,W","48.6",",,,W","140",",W","130",",W",,,"42.9",",W","52",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-03","8.5",",W","0","W","0",",W","8",",W","7",",W","0",",W","0","3,W","0",",W","0",",W","0",",W","7",",W","0",",W","41",",W,02,+","0",",,W,31,+","0.0","3,,W,31,+","0.68",",,W,24,","78",",W,14,",,,"1797","W","217",",W",,,,,"2.69",",,,W","0.0","3,,,W","58.0",",W","66.1",",,,W","49.9",",,,W","280",",W","280",",W",,,"40.9",",W","48",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-04","9.8",",W","2","W","1",",W","11",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","9",",W","0",",W","42",",W,09,","0",",,W,30,+","0.0",",,W,30,+","0.92",",,W,06,","79",",W,29,",,,"1957","W","161",",W",,,,,"2.46",",,,W","0.0",",,,W","59.7",",W","68.3",",,,W","51.1",",,,W","150",",W","160",",W",,,"51.0",",W","62",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-05","11.2",",W","34","W","33",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","13",",W","1",",W","47",",W,14,","0",",,W,31,+","0.0",",,W,31,+","0.00",",T,W,29,+","90",",W,03,",,,"2058","W","101",",W",,,,,"0.00",",T,,W","0.0",",,,W","62.8",",W","71.6",",,,W","54.0",",,,W","280",",W","280",",W",,,"31.1",",W","37",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-06","11.0",",W","86","W","52",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","17",",W","1",",W","51",",W,05,","0",",,W,30,+","0.0",",,W,30,+","0.03",",,W,08,","97",",W,18,",,,"2100","W","42",",W",,,,,"0.03",",,,W","0.0",",,,W","65.3",",W","73.3",",,,W","57.3",",,,W","280",",W","280",",W",,,"33.1",",W","40",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-07","9.4",",W","119","W","33",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","0",",W","55",",W,29,+","0",",,W,31,+","0.0",",,W,31,+","0.00",",,W,31,+","87",",W,16,",,,"28","W","28",",W",,,,,"0.00",",,,W","0.0",",,,W","65.2",",W","73.7",",,,W","56.7",",,,W","260",",W","250",",W",,,"23.9",",W","28",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-08","9.6",",W","155","W","36",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","20",",W","1",",W","51",",W,26,","0",",,W,31,+","0.0",",,W,31,+","0.00",",T,W,14,+","90",",W,31,",,,"60","W","33",",W",,,,,"0.00",",T,,W","0.0",",,,W","65.1",",W","72.2",",,,W","58.0",",,,W","280",",W","240",",W",,,"23.0",",W","27",",W"
"USW00023230","OAKLAND METROPOLITAN, CA US","37.7214","-122.2208","1.8","2017-09","8.1",",W","274","W","119",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","4",",W","49",",W,24,+","0",",,W,30,+","0.0",",,W,30,+","0.07",",,W,11,","101",",W,02,+",,,"84","W","24",",W",,,,,"0.07",",,,W","0.0",",,,W","68.2",",W","78.4",",,,W","57.9",",,,W","270",",W","270",",W",,,"28.0",",W","33",",W"
