id,dateid,product,ordermethod,area,promotion
64506,153,71,4,2,NULL
64507,153,74,3,2,NULL
64508,153,74,4,2,NULL
64509,153,75,0,2,NULL
64510,153,79,1,2,NULL
64511,153,79,0,2,NULL
64512,153,82,2,2,NULL
64513,153,82,4,2,NULL
64514,153,86,0,2,NULL
64515,153,86,3,2,NULL
64516,153,92,0,2,NULL
64517,153,99,0,2,NULL
64518,153,99,1,2,NULL
64519,153,2,3,3,NULL
64520,153,2,4,3,NULL
64521,153,5,0,3,NULL
64522,153,7,0,3,NULL
64523,153,7,0,3,NULL
64524,153,12,1,3,NULL
64525,153,16,0,3,NULL
64526,153,16,2,3,NULL
64527,153,19,0,3,NULL
64528,153,22,1,3,NULL
64529,153,23,0,3,NULL
64530,153,24,3,3,NULL
64531,153,25,2,3,NULL
64532,153,28,0,3,NULL
64533,153,30,1,3,NULL
64534,153,30,4,3,NULL
64535,153,31,1,3,NULL
64536,153,33,4,3,NULL
64537,153,33,1,3,NULL
64538,153,38,2,3,NULL
64539,153,43,4,3,NULL
64540,153,48,3,3,NULL
64541,153,50,3,3,NULL
64542,153,50,2,3,NULL
64543,153,54,0,3,NULL
64544,153,55,0,3,NULL
64545,153,57,2,3,NULL
64546,153,61,2,3,NULL
64547,153,61,1,3,NULL
64548,153,67,1,3,NULL
64549,153,67,4,3,NULL
64550,153,71,4,3,NULL
64551,153,71,2,3,NULL
64552,153,77,3,3,NULL
64553,153,81,3,3,NULL
64554,153,81,2,3,NULL
64555,153,82,4,3,NULL
64556,153,83,1,3,NULL
64557,153,85,4,3,NULL
64558,153,87,0,3,NULL
64559,153,87,4,3,NULL
64560,153,92,0,3,NULL
64561,153,93,2,3,NULL
64562,153,93,3,3,NULL
64563,153,95,3,3,NULL
64564,153,95,2,3,NULL
64565,153,97,4,3,NULL
64566,153,97,4,3,NULL
64567,153,1,2,4,NULL
64568,153,4,4,4,NULL
64569,153,7,1,4,NULL
64570,153,7,2,4,NULL
64571,153,8,4,4,NULL
64572,153,20,2,4,NULL
64573,153,23,1,4,NULL
64574,153,24,1,4,NULL
64575,153,24,2,4,NULL
64576,153,26,3,4,NULL
64577,153,26,3,4,NULL
64578,153,30,3,4,NULL
64579,153,30,1,4,NULL
64580,153,31,4,4,26
64581,153,31,3,4,26
64582,153,31,0,4,26
64583,153,31,2,4,26
64584,153,31,1,4,26
64585,153,31,1,4,26
64586,153,31,3,4,26
64587,153,31,3,4,26
64588,153,31,2,4,26
64589,153,31,4,4,26
64590,153,31,0,4,26
64591,153,31,1,4,26
64592,153,31,3,4,26
64593,153,31,0,4,26
64594,153,31,2,4,26
64595,153,31,4,4,26
64596,153,31,4,4,26
64597,153,31,4,4,26
64598,153,31,1,4,26
64599,153,31,2,4,26
64600,153,31,0,4,26
64601,153,31,1,4,26
64602,153,31,4,4,26
64603,153,31,4,4,26
64604,153,31,1,4,26
64605,153,31,4,4,26
64606,153,31,1,4,26
64607,153,31,1,4,26
64608,153,31,3,4,26
64609,153,31,4,4,26
64610,153,31,3,4,26
64611,153,31,2,4,26
64612,153,31,4,4,26
64613,153,31,0,4,26
64614,153,31,3,4,26
64615,153,31,3,4,26
64616,153,31,2,4,26
64617,153,31,0,4,26
64618,153,31,1,4,26
64619,153,31,3,4,26
64620,153,31,4,4,26
64621,153,31,4,4,26
64622,153,31,1,4,26
64623,153,31,4,4,26
64624,153,31,2,4,26
64625,153,31,2,4,26
64626,153,31,4,4,26
64627,153,31,0,4,26
64628,153,31,4,4,26
64629,153,31,0,4,26
64630,153,43,0,4,NULL
64631,153,45,1,4,NULL
64632,153,45,1,4,NULL
64633,153,53,3,4,NULL
64634,153,55,4,4,NULL
64635,153,59,2,4,NULL
64636,153,66,2,4,NULL
64637,153,69,3,4,NULL
64638,153,69,1,4,NULL
64639,153,74,0,4,NULL
64640,153,83,0,4,NULL
64641,153,84,1,4,NULL
64642,153,84,0,4,NULL
64643,153,86,1,4,NULL
64644,153,86,0,4,NULL
64645,153,87,0,4,NULL
64646,153,87,1,4,NULL
64647,153,90,0,4,NULL
64648,153,97,0,4,NULL
64649,153,98,2,4,NULL
64650,153,98,2,4,NULL
64651,153,99,3,4,NULL
64652,153,99,2,4,NULL
64653,153,1,4,5,NULL
64654,153,1,1,5,NULL
64655,153,2,1,5,NULL
64656,153,3,3,5,NULL
64657,153,11,4,5,NULL
64658,153,13,3,5,NULL
64659,153,13,0,5,NULL
64660,153,23,2,5,NULL
64661,153,23,3,5,NULL
64662,153,24,1,5,NULL
64663,153,24,3,5,NULL
64664,153,27,2,5,NULL
64665,153,27,2,5,NULL
64666,153,30,1,5,NULL
64667,153,37,2,5,NULL
64668,153,37,3,5,NULL
64669,153,42,2,5,NULL
64670,153,42,3,5,NULL
64671,153,52,1,5,NULL
64672,153,58,2,5,NULL
64673,153,58,2,5,NULL
64674,153,63,0,5,NULL
64675,153,63,4,5,NULL
64676,153,67,0,5,NULL
64677,153,68,1,5,NULL
64678,153,71,1,5,NULL
64679,153,71,1,5,NULL
64680,153,74,1,5,NULL
64681,153,74,2,5,NULL
64682,153,78,2,5,NULL
64683,153,82,4,5,NULL
64684,153,82,0,5,NULL
64685,153,85,2,5,NULL
64686,153,85,1,5,NULL
64687,153,92,4,5,NULL
64688,153,98,0,5,NULL
64689,153,98,0,5,NULL
64690,153,2,4,6,NULL
64691,153,2,4,6,NULL
64692,153,3,2,6,NULL
64693,153,7,1,6,NULL
64694,153,7,4,6,NULL
64695,153,8,3,6,NULL
64696,153,8,4,6,NULL
64697,153,10,1,6,NULL
64698,153,10,1,6,NULL
64699,153,16,3,6,NULL
64700,153,16,3,6,NULL
64701,153,20,1,6,NULL
64702,153,20,4,6,NULL
64703,153,31,1,6,NULL
64704,153,31,1,6,NULL
64705,153,33,1,6,NULL
64706,153,36,3,6,2
64707,153,36,2,6,2
64708,153,36,3,6,2
64709,153,36,2,6,2
64710,153,36,0,6,2
64711,153,36,0,6,2
64712,153,36,0,6,2
64713,153,36,3,6,2
64714,153,36,0,6,2
64715,153,36,2,6,2
64716,153,36,2,6,2
64717,153,36,1,6,2
64718,153,36,4,6,2
64719,153,36,2,6,2
64720,153,36,4,6,2
64721,153,36,0,6,2
64722,153,36,1,6,2
64723,153,36,3,6,2
64724,153,36,0,6,2
64725,153,36,2,6,2
64726,153,36,1,6,2
64727,153,36,1,6,2
64728,153,36,1,6,2
64729,153,36,2,6,2
64730,153,36,3,6,2
64731,153,36,2,6,2
64732,153,36,3,6,2
64733,153,36,3,6,2
64734,153,36,2,6,2
64735,153,36,2,6,2
64736,153,36,1,6,2
64737,153,36,4,6,2
64738,153,36,3,6,2
64739,153,36,2,6,2
64740,153,36,1,6,2
64741,153,36,3,6,2
64742,153,36,1,6,2
64743,153,36,2,6,2
64744,153,36,4,6,2
64745,153,36,0,6,2
64746,153,36,3,6,2
64747,153,36,1,6,2
64748,153,36,2,6,2
64749,153,36,4,6,2
64750,153,36,4,6,2
64751,153,36,1,6,2
64752,153,36,0,6,2
64753,153,36,3,6,2
64754,153,36,1,6,2
64755,153,36,0,6,2
64756,153,36,4,6,2
64757,153,36,1,6,2
64758,153,36,2,6,2
64759,153,36,0,6,2
64760,153,36,4,6,2
64761,153,36,0,6,2
64762,153,36,4,6,2
64763,153,36,2,6,2
64764,153,36,2,6,2
64765,153,36,3,6,2
64766,153,36,2,6,2
64767,153,36,2,6,2
64768,153,36,3,6,2
64769,153,36,1,6,2
64770,153,36,1,6,2
64771,153,36,3,6,2
64772,153,36,4,6,2
64773,153,36,0,6,2
64774,153,36,0,6,2
64775,153,36,0,6,2
64776,153,36,1,6,2
64777,153,36,1,6,2
64778,153,36,2,6,2
64779,153,36,0,6,2
64780,153,36,2,6,2
64781,153,36,1,6,2
64782,153,36,4,6,2
64783,153,36,0,6,2
64784,153,36,2,6,2
64785,153,36,1,6,2
64786,153,36,0,6,2
64787,153,36,2,6,2
64788,153,36,2,6,2
64789,153,36,4,6,2
64790,153,36,1,6,2
64791,153,36,4,6,2
64792,153,36,3,6,2
64793,153,36,0,6,2
64794,153,36,4,6,2
64795,153,36,0,6,2
64796,153,36,2,6,2
64797,153,36,0,6,2
64798,153,36,2,6,2
64799,153,36,4,6,2
64800,153,36,1,6,2
64801,153,36,4,6,2
64802,153,36,3,6,2
64803,153,36,1,6,2
64804,153,36,1,6,2
64805,153,36,0,6,2
64806,153,36,3,6,2
64807,153,36,1,6,2
64808,153,36,0,6,2
64809,153,36,4,6,2
64810,153,36,3,6,2
64811,153,36,3,6,2
64812,153,36,4,6,2
64813,153,36,4,6,2
64814,153,36,1,6,2
64815,153,36,4,6,2
64816,153,36,1,6,2
64817,153,36,0,6,2
64818,153,36,0,6,2
64819,153,36,3,6,2
64820,153,36,2,6,2
64821,153,36,1,6,2
64822,153,36,1,6,2
64823,153,36,2,6,2
64824,153,36,1,6,2
64825,153,36,4,6,2
64826,153,36,0,6,2
64827,153,36,3,6,2
64828,153,36,4,6,2
64829,153,36,4,6,2
64830,153,36,4,6,2
64831,153,36,3,6,2
64832,153,36,1,6,2
64833,153,36,0,6,2
64834,153,36,2,6,2
64835,153,36,3,6,2
64836,153,36,2,6,2
64837,153,36,1,6,2
64838,153,36,3,6,2
64839,153,36,0,6,2
64840,153,36,4,6,2
64841,153,36,0,6,2
64842,153,36,4,6,2
64843,153,36,1,6,2
64844,153,36,2,6,2
64845,153,36,0,6,2
64846,153,36,1,6,2
64847,153,36,3,6,2
64848,153,36,3,6,2
64849,153,36,4,6,2
64850,153,36,3,6,2
64851,153,36,2,6,2
64852,153,36,1,6,2
64853,153,36,1,6,2
64854,153,36,4,6,2
64855,153,36,0,6,2
64856,153,36,0,6,2
64857,153,36,4,6,2
64858,153,36,3,6,2
64859,153,36,4,6,2
64860,153,36,3,6,2
64861,153,36,4,6,2
64862,153,36,3,6,2
64863,153,36,0,6,2
64864,153,36,1,6,2
64865,153,36,0,6,2
64866,153,36,2,6,2
64867,153,36,2,6,2
64868,153,36,3,6,2
64869,153,36,2,6,2
64870,153,36,3,6,2
64871,153,36,3,6,2
64872,153,36,4,6,2
64873,153,36,0,6,2
64874,153,36,1,6,2
64875,153,36,2,6,2
64876,153,36,3,6,2
64877,153,36,3,6,2
64878,153,36,0,6,2
64879,153,36,2,6,2
64880,153,36,1,6,2
64881,153,36,0,6,2
64882,153,36,2,6,2
64883,153,36,4,6,2
64884,153,36,2,6,2
64885,153,36,4,6,2
64886,153,36,3,6,2
64887,153,36,2,6,2
64888,153,36,3,6,2
64889,153,36,0,6,2
64890,153,36,4,6,2
64891,153,36,2,6,2
64892,153,36,3,6,2
64893,153,55,1,6,NULL
64894,153,59,0,6,NULL
64895,153,59,0,6,NULL
64896,153,61,4,6,NULL
64897,153,61,2,6,NULL
64898,153,68,4,6,NULL
64899,153,68,1,6,NULL
64900,153,73,0,6,NULL
64901,153,73,3,6,NULL
64902,153,79,4,6,NULL
64903,153,84,1,6,NULL
64904,153,84,3,6,NULL
64905,153,86,0,6,NULL
64906,153,96,2,6,NULL
64907,153,97,3,6,NULL
64908,153,97,0,6,NULL
64909,153,99,3,6,NULL
64910,154,4,0,0,NULL
64911,154,4,2,0,NULL
64912,154,6,3,0,8
64913,154,6,0,0,8
64914,154,6,1,0,8
64915,154,6,0,0,8
64916,154,6,0,0,8
64917,154,6,2,0,8
64918,154,6,0,0,8
64919,154,6,0,0,8
64920,154,6,4,0,8
64921,154,6,3,0,8
64922,154,6,2,0,8
64923,154,6,4,0,8
64924,154,6,3,0,8
64925,154,6,3,0,8
64926,154,6,2,0,8
64927,154,6,3,0,8
64928,154,6,1,0,8
64929,154,6,2,0,8
64930,154,6,4,0,8
64931,154,6,4,0,8
64932,154,6,4,0,8
64933,154,6,2,0,8
64934,154,6,1,0,8
64935,154,6,4,0,8
64936,154,6,4,0,8
64937,154,6,2,0,8
64938,154,6,2,0,8
64939,154,6,3,0,8
64940,154,6,0,0,8
64941,154,6,0,0,8
64942,154,6,4,0,8
64943,154,6,1,0,8
64944,154,6,0,0,8
64945,154,6,0,0,8
64946,154,6,1,0,8
64947,154,6,1,0,8
64948,154,6,4,0,8
64949,154,6,1,0,8
64950,154,6,3,0,8
64951,154,6,3,0,8
64952,154,6,4,0,8
64953,154,6,1,0,8
64954,154,6,1,0,8
64955,154,6,0,0,8
64956,154,6,1,0,8
64957,154,6,4,0,8
64958,154,6,0,0,8
64959,154,6,4,0,8
64960,154,6,1,0,8
64961,154,6,2,0,8
64962,154,6,0,0,8
64963,154,6,1,0,8
64964,154,6,4,0,8
64965,154,6,2,0,8
64966,154,6,2,0,8
64967,154,6,1,0,8
64968,154,6,4,0,8
64969,154,6,2,0,8
64970,154,6,1,0,8
64971,154,6,4,0,8
64972,154,6,4,0,8
64973,154,6,0,0,8
64974,154,6,4,0,8
64975,154,6,0,0,8
64976,154,6,0,0,8
64977,154,6,3,0,8
64978,154,6,3,0,8
64979,154,6,1,0,8
64980,154,6,1,0,8
64981,154,6,3,0,8
64982,154,6,1,0,8
64983,154,10,1,0,NULL
64984,154,11,2,0,NULL
64985,154,12,0,0,NULL
64986,154,12,3,0,NULL
64987,154,13,2,0,NULL
64988,154,16,4,0,NULL
64989,154,16,2,0,NULL
64990,154,17,0,0,NULL
64991,154,17,4,0,NULL
64992,154,21,4,0,NULL
64993,154,21,0,0,NULL
64994,154,26,2,0,NULL
64995,154,26,0,0,NULL
64996,154,29,4,0,NULL
64997,154,34,3,0,NULL
64998,154,38,0,0,NULL
64999,154,40,3,0,NULL
65000,154,41,1,0,NULL
65001,154,45,1,0,NULL
65002,154,54,2,0,NULL
65003,154,55,1,0,NULL
65004,154,55,4,0,NULL
65005,154,57,3,0,NULL
65006,154,59,2,0,NULL
65007,154,59,4,0,NULL
65008,154,63,2,0,NULL
65009,154,66,1,0,NULL
65010,154,66,0,0,NULL
65011,154,69,0,0,NULL
65012,154,69,4,0,NULL
65013,154,70,1,0,NULL
65014,154,72,0,0,NULL
65015,154,72,3,0,NULL
65016,154,83,1,0,NULL
65017,154,98,2,0,NULL
65018,154,99,1,0,NULL
65019,154,99,4,0,NULL
65020,154,5,3,1,NULL
65021,154,5,0,1,NULL
65022,154,6,1,1,NULL
65023,154,8,4,1,NULL
65024,154,8,1,1,NULL
65025,154,10,0,1,NULL
65026,154,11,4,1,NULL
65027,154,13,3,1,NULL
65028,154,15,1,1,NULL
65029,154,15,1,1,NULL
65030,154,18,0,1,NULL
65031,154,18,3,1,NULL
65032,154,21,0,1,NULL
65033,154,21,0,1,NULL
65034,154,24,1,1,NULL
65035,154,24,0,1,NULL
65036,154,31,3,1,NULL
65037,154,31,1,1,NULL
65038,154,33,0,1,NULL
65039,154,34,2,1,NULL
65040,154,34,1,1,NULL
65041,154,36,4,1,NULL
65042,154,36,4,1,NULL
65043,154,37,1,1,NULL
65044,154,37,0,1,NULL
65045,154,41,3,1,NULL
65046,154,44,0,1,NULL
65047,154,44,4,1,NULL
65048,154,47,1,1,NULL
65049,154,47,3,1,NULL
65050,154,50,3,1,NULL
65051,154,56,3,1,NULL
65052,154,56,3,1,NULL
65053,154,74,0,1,NULL
65054,154,74,3,1,NULL
65055,154,78,4,1,NULL
65056,154,78,0,1,NULL
65057,154,81,2,1,NULL
65058,154,88,3,1,NULL
65059,154,88,4,1,NULL
65060,154,90,2,1,NULL
65061,154,90,3,1,NULL
65062,154,98,3,1,NULL
65063,154,99,2,1,NULL
65064,154,4,2,2,NULL
65065,154,4,2,2,NULL
65066,154,7,3,2,NULL
65067,154,7,3,2,NULL
65068,154,9,0,2,32
65069,154,9,4,2,32
65070,154,9,2,2,32
65071,154,9,3,2,32
65072,154,9,2,2,32
65073,154,9,2,2,32
65074,154,9,1,2,32
65075,154,9,4,2,32
65076,154,9,0,2,32
65077,154,9,4,2,32
65078,154,9,3,2,32
65079,154,9,4,2,32
65080,154,9,4,2,32
65081,154,9,2,2,32
65082,154,9,1,2,32
65083,154,9,0,2,32
65084,154,9,4,2,32
65085,154,9,3,2,32
65086,154,9,2,2,32
65087,154,9,1,2,32
65088,154,9,4,2,32
65089,154,9,1,2,32
65090,154,9,1,2,32
65091,154,9,1,2,32
65092,154,9,0,2,32
65093,154,9,3,2,32
65094,154,9,3,2,32
65095,154,9,0,2,32
65096,154,9,4,2,32
65097,154,9,3,2,32
65098,154,9,3,2,32
65099,154,9,2,2,32
65100,154,9,4,2,32
65101,154,9,4,2,32
65102,154,9,4,2,32
65103,154,9,0,2,32
65104,154,9,4,2,32
65105,154,9,2,2,32
65106,154,9,4,2,32
65107,154,9,1,2,32
65108,154,9,0,2,32
65109,154,9,2,2,32
65110,154,9,2,2,32
65111,154,9,0,2,32
65112,154,9,4,2,32
65113,154,9,3,2,32
65114,154,9,2,2,32
65115,154,9,4,2,32
65116,154,9,1,2,32
65117,154,9,4,2,32
65118,154,9,4,2,32
65119,154,9,1,2,32
65120,154,9,0,2,32
65121,154,9,2,2,32
65122,154,9,1,2,32
65123,154,9,2,2,32
65124,154,9,4,2,32
65125,154,9,4,2,32
65126,154,9,3,2,32
65127,154,9,4,2,32
65128,154,9,1,2,32
65129,154,9,4,2,32
65130,154,9,0,2,32
65131,154,9,3,2,32
65132,154,9,3,2,32
65133,154,9,4,2,32
65134,154,9,3,2,32
65135,154,9,2,2,32
65136,154,9,2,2,32
65137,154,9,1,2,32
65138,154,9,4,2,32
65139,154,9,0,2,32
65140,154,9,3,2,32
65141,154,9,0,2,32
65142,154,9,4,2,32
65143,154,9,4,2,32
65144,154,9,1,2,32
65145,154,9,3,2,32
65146,154,9,3,2,32
65147,154,9,2,2,32
65148,154,9,3,2,32
65149,154,9,0,2,32
65150,154,9,3,2,32
65151,154,9,4,2,32
65152,154,9,1,2,32
65153,154,9,2,2,32
65154,154,9,4,2,32
65155,154,9,0,2,32
65156,154,9,0,2,32
65157,154,9,0,2,32
65158,154,9,0,2,32
65159,154,9,4,2,32
65160,154,9,2,2,32
65161,154,9,3,2,32
65162,154,9,1,2,32
65163,154,9,0,2,32
65164,154,9,1,2,32
65165,154,9,1,2,32
65166,154,9,1,2,32
65167,154,9,4,2,32
65168,154,9,1,2,32
65169,154,9,3,2,32
65170,154,9,2,2,32
65171,154,9,0,2,32
65172,154,9,4,2,32
65173,154,9,4,2,32
65174,154,9,3,2,32
65175,154,9,4,2,32
65176,154,9,1,2,32
65177,154,9,2,2,32
65178,154,9,2,2,32
65179,154,9,3,2,32
65180,154,9,2,2,32
65181,154,9,2,2,32
65182,154,9,3,2,32
65183,154,9,1,2,32
65184,154,9,0,2,32
65185,154,9,2,2,32
65186,154,9,3,2,32
65187,154,9,1,2,32
65188,154,9,0,2,32
65189,154,9,4,2,32
65190,154,9,2,2,32
65191,154,9,2,2,32
65192,154,9,4,2,32
65193,154,20,1,2,NULL
65194,154,33,3,2,NULL
65195,154,33,1,2,NULL
65196,154,36,4,2,NULL
65197,154,36,3,2,NULL
65198,154,42,3,2,NULL
65199,154,46,3,2,NULL
65200,154,46,3,2,NULL
65201,154,47,2,2,NULL
65202,154,49,0,2,NULL
65203,154,54,3,2,NULL
65204,154,55,3,2,NULL
65205,154,55,1,2,NULL
65206,154,56,0,2,NULL
65207,154,58,3,2,NULL
65208,154,60,2,2,NULL
65209,154,60,2,2,NULL
65210,154,65,3,2,NULL
65211,154,65,2,2,NULL
65212,154,69,0,2,NULL
65213,154,78,0,2,NULL
65214,154,78,4,2,NULL
65215,154,79,1,2,NULL
65216,154,83,0,2,NULL
65217,154,89,0,2,NULL
65218,154,89,0,2,NULL
65219,154,93,3,2,NULL
65220,154,99,2,2,NULL
65221,154,99,3,2,NULL
65222,154,0,2,3,NULL
65223,154,0,1,3,NULL
65224,154,3,0,3,NULL
65225,154,5,2,3,NULL
65226,154,5,2,3,NULL
65227,154,14,2,3,NULL
65228,154,17,4,3,NULL
65229,154,17,2,3,NULL
65230,154,22,2,3,NULL
65231,154,22,3,3,NULL
65232,154,24,1,3,NULL
65233,154,24,1,3,NULL
65234,154,25,1,3,NULL
65235,154,27,3,3,NULL
65236,154,32,0,3,NULL
65237,154,36,2,3,NULL
65238,154,36,1,3,NULL
65239,154,39,3,3,NULL
65240,154,39,2,3,NULL
65241,154,41,1,3,NULL
65242,154,41,3,3,NULL
65243,154,42,1,3,NULL
65244,154,42,2,3,NULL
65245,154,44,0,3,NULL
65246,154,46,0,3,NULL
65247,154,46,2,3,NULL
65248,154,47,4,3,NULL
65249,154,51,4,3,NULL
65250,154,66,2,3,NULL
65251,154,71,1,3,NULL
65252,154,71,4,3,NULL
65253,154,72,3,3,NULL
65254,154,77,1,3,NULL
65255,154,77,3,3,NULL
65256,154,87,1,3,NULL
65257,154,87,2,3,NULL
65258,154,91,4,3,NULL
65259,154,94,3,3,NULL
65260,154,97,1,3,NULL
65261,154,99,0,3,NULL
65262,154,1,4,4,NULL
65263,154,4,1,4,NULL
65264,154,5,4,4,NULL
65265,154,5,4,4,NULL
65266,154,7,0,4,NULL
65267,154,8,2,4,NULL
65268,154,15,0,4,NULL
65269,154,15,0,4,NULL
65270,154,18,3,4,NULL
65271,154,22,2,4,NULL
65272,154,29,3,4,NULL
65273,154,30,0,4,NULL
65274,154,31,0,4,26
65275,154,31,1,4,26
65276,154,31,2,4,26
65277,154,31,1,4,26
65278,154,31,4,4,26
65279,154,31,0,4,26
65280,154,31,1,4,26
65281,154,31,3,4,26
65282,154,31,1,4,26
65283,154,31,3,4,26
65284,154,31,1,4,26
65285,154,31,0,4,26
65286,154,31,4,4,26
65287,154,31,2,4,26
65288,154,31,3,4,26
65289,154,31,1,4,26
65290,154,31,3,4,26
65291,154,31,0,4,26
65292,154,31,4,4,26
65293,154,31,0,4,26
65294,154,31,0,4,26
65295,154,31,4,4,26
65296,154,31,1,4,26
65297,154,31,4,4,26
65298,154,31,3,4,26
65299,154,31,0,4,26
65300,154,31,3,4,26
65301,154,31,4,4,26
65302,154,31,1,4,26
65303,154,31,4,4,26
65304,154,31,2,4,26
65305,154,31,4,4,26
65306,154,31,3,4,26
65307,154,31,0,4,26
65308,154,31,0,4,26
65309,154,31,4,4,26
65310,154,31,4,4,26
65311,154,31,3,4,26
65312,154,31,2,4,26
65313,154,31,1,4,26
65314,154,31,2,4,26
65315,154,31,2,4,26
65316,154,31,3,4,26
65317,154,31,3,4,26
65318,154,31,1,4,26
65319,154,31,1,4,26
65320,154,31,1,4,26
65321,154,31,2,4,26
65322,154,31,0,4,26
65323,154,31,1,4,26
65324,154,31,2,4,26
65325,154,31,4,4,26
65326,154,31,0,4,26
65327,154,31,1,4,26
65328,154,31,1,4,26
65329,154,31,3,4,26
65330,154,31,2,4,26
65331,154,31,0,4,26
65332,154,31,2,4,26
65333,154,31,4,4,26
65334,154,31,2,4,26
65335,154,31,0,4,26
65336,154,31,4,4,26
65337,154,31,4,4,26
65338,154,31,0,4,26
65339,154,31,0,4,26
65340,154,31,0,4,26
65341,154,31,0,4,26
65342,154,31,0,4,26
65343,154,31,0,4,26
65344,154,31,3,4,26
65345,154,31,0,4,26
65346,154,31,4,4,26
65347,154,31,4,4,26
65348,154,35,0,4,NULL
65349,154,36,2,4,NULL
65350,154,36,2,4,NULL
65351,154,37,4,4,NULL
65352,154,37,0,4,NULL
65353,154,38,0,4,NULL
65354,154,40,0,4,NULL
65355,154,44,4,4,NULL
65356,154,44,3,4,NULL
65357,154,45,0,4,NULL
65358,154,45,0,4,NULL
65359,154,47,2,4,NULL
65360,154,51,0,4,NULL
65361,154,57,1,4,NULL
65362,154,59,4,4,NULL
65363,154,59,4,4,NULL
65364,154,68,1,4,NULL
65365,154,69,2,4,NULL
65366,154,70,4,4,NULL
65367,154,71,0,4,NULL
65368,154,71,2,4,NULL
65369,154,73,1,4,NULL
65370,154,73,1,4,NULL
65371,154,79,0,4,NULL
65372,154,82,4,4,NULL
65373,154,82,0,4,NULL
65374,154,85,0,4,NULL
65375,154,85,4,4,NULL
65376,154,86,1,4,NULL
65377,154,88,0,4,NULL
65378,154,99,4,4,NULL
65379,154,99,0,4,NULL
65380,154,8,2,5,NULL
65381,154,10,2,5,NULL
65382,154,10,4,5,NULL
65383,154,11,0,5,NULL
65384,154,20,4,5,NULL
65385,154,20,4,5,NULL
65386,154,25,4,5,NULL
65387,154,25,4,5,NULL
65388,154,29,0,5,NULL
65389,154,36,0,5,NULL
65390,154,37,0,5,NULL
65391,154,37,1,5,NULL
65392,154,55,1,5,NULL
65393,154,55,3,5,NULL
65394,154,57,3,5,NULL
65395,154,57,2,5,NULL
65396,154,58,2,5,NULL
65397,154,58,2,5,NULL
65398,154,63,4,5,NULL
65399,154,63,4,5,NULL
65400,154,71,1,5,NULL
65401,154,71,4,5,NULL
65402,154,72,3,5,NULL
65403,154,74,3,5,NULL
65404,154,75,0,5,NULL
65405,154,75,3,5,NULL
65406,154,79,0,5,NULL
65407,154,79,4,5,NULL
65408,154,82,1,5,NULL
65409,154,82,1,5,NULL
65410,154,93,2,5,NULL
65411,154,94,4,5,NULL
65412,154,94,3,5,NULL
65413,154,96,3,5,NULL
65414,154,0,0,6,NULL
65415,154,0,1,6,NULL
65416,154,5,1,6,NULL
65417,154,5,4,6,NULL
65418,154,14,3,6,NULL
65419,154,14,0,6,NULL
65420,154,15,1,6,NULL
65421,154,15,4,6,NULL
65422,154,19,0,6,NULL
65423,154,23,3,6,NULL
65424,154,23,1,6,NULL
65425,154,27,0,6,NULL
65426,154,27,2,6,NULL
65427,154,28,2,6,NULL
65428,154,30,1,6,NULL
65429,154,31,1,6,NULL
65430,154,31,2,6,NULL
65431,154,35,2,6,NULL
65432,154,35,1,6,NULL
65433,154,38,1,6,NULL
65434,154,38,3,6,NULL
65435,154,39,3,6,NULL
65436,154,39,2,6,NULL
65437,154,41,1,6,NULL
65438,154,41,0,6,NULL
65439,154,48,4,6,NULL
65440,154,48,0,6,NULL
65441,154,50,4,6,NULL
65442,154,51,1,6,NULL
65443,154,56,4,6,NULL
65444,154,58,2,6,NULL
65445,154,58,4,6,NULL
65446,154,60,0,6,NULL
65447,154,64,1,6,NULL
65448,154,64,0,6,NULL
65449,154,72,4,6,NULL
65450,154,72,1,6,NULL
65451,154,77,2,6,NULL
65452,154,83,3,6,NULL
65453,154,83,4,6,NULL
65454,154,86,1,6,NULL
65455,154,86,2,6,NULL
65456,154,88,2,6,NULL
65457,154,89,4,6,NULL
65458,154,89,1,6,NULL
65459,154,90,3,6,NULL
65460,154,91,2,6,NULL
65461,154,98,3,6,NULL
65462,154,98,0,6,NULL
65463,154,99,1,6,NULL
65464,154,99,1,6,NULL
65465,155,0,1,0,NULL
65466,155,2,1,0,NULL
65467,155,4,2,0,NULL
65468,155,5,3,0,NULL
65469,155,6,4,0,8
65470,155,6,0,0,8
65471,155,6,1,0,8
65472,155,13,0,0,NULL
65473,155,14,4,0,NULL
65474,155,18,2,0,NULL
65475,155,18,2,0,NULL
65476,155,27,2,0,NULL
65477,155,27,4,0,NULL
65478,155,30,0,0,NULL
65479,155,30,0,0,NULL
65480,155,37,0,0,NULL
65481,155,37,4,0,NULL
65482,155,42,0,0,NULL
65483,155,42,2,0,NULL
65484,155,43,2,0,NULL
65485,155,45,1,0,NULL
65486,155,46,3,0,NULL
65487,155,49,2,0,NULL
65488,155,49,4,0,NULL
65489,155,50,3,0,NULL
65490,155,50,1,0,NULL
65491,155,55,2,0,NULL
65492,155,55,4,0,NULL
65493,155,65,4,0,NULL
65494,155,69,3,0,NULL
65495,155,72,0,0,NULL
65496,155,72,4,0,NULL
65497,155,74,0,0,NULL
65498,155,74,1,0,NULL
65499,155,77,4,0,NULL
65500,155,81,4,0,NULL
65501,155,83,3,0,NULL
65502,155,88,3,0,NULL
65503,155,88,3,0,NULL
65504,155,97,3,0,NULL
65505,155,97,2,0,NULL
